"","CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM","CHEMICAL_NAME_final","original_index","final_metabolite_id","metabolite_id_origin"
"355",100001247,402,33936,158581,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1875,"NAMED","CXTATJFJDMJMIY-UHFFFAOYSA-N","[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCC)=O)=O","octanoylcarnitine (C8)","octanoylcarnitine (C8)",NA,NA,NA,"3671-77-0","110274","HMDB0000791","C02838","123701,11953814","Pos Late","octanoylcarnitine_c8",330,"HMDB0000791","COMETS"
"356",100001250,209,33983,126892,"Lipid","Primary Bile Acid Metabolism",3499,"NAMED","XSOLDPYUICCHJX-OEYGYFRSSA-N","O=S(CCNC(CC[C@@H](C)[C@@]1([H])CCC2C3[C@@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)C3CC[C@]12C)=O)(O)=O","tauro-beta-muricholate","tauro-beta-muricholate",NA,NA,NA,"25696-60-0","147312","HMDB0000932",NA,"121596216,21124703,168408","Neg","tauro_beta_muricholate",331,"HMDB0000932","COMETS"
"357",100001251,402,33941,158585,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1883,"NAMED","LZOSYCMHQXPBFU-UHFFFAOYSA-N","[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCC)=O)=O","decanoylcarnitine (C10)","decanoylcarnitine (C10)",NA,NA,NA,"1492-27-9","8420677","HMDB0000651",NA,"10245190","Pos Late","decanoylcarnitine_c10",332,"HMDB0000651","COMETS"
"358",100001253,305,33943,146952,"Amino Acid","Glutamate Metabolism",50,"NAMED","KSMRODHGGIIXDV-YFKPBYRVSA-N","OC([C@H](CCC(N)=O)NC(C)=O)=O","N-acetylglutamine","N-acetylglutamine",NA,NA,NA,"2490-97-3","158492","HMDB0006029","C02716","182230","Polar","n_acetylglutamine",333,"HMDB0006029","COMETS"
"359",100001254,209,33959,126119,"Amino Acid","Tryptophan Metabolism",261,"NAMED","DZTHIGRZJZPRDV-LBPRGKRZSA-N","O=C(O)[C@@H](NC(C)=O)CC1=CNC2=C1C=CC=C2","N-acetyltryptophan","N-acetyltryptophan",NA,NA,NA,"1218-34-4","610602","HMDB0013713","C03137","439917,700653","Neg","n_acetyltryptophan",334,"HMDB0013713","COMETS"
"360",100001256,209,33950,126109,"Amino Acid","Phenylalanine Metabolism",145,"NAMED","CBQJSKKFNMDLON-JTQLQIEISA-N","O=C(O)[C@@H](NC(C)=O)CC1=CC=CC=C1","N-acetylphenylalanine","N-acetylphenylalanine",NA,NA,NA,"2018-61-3","67404","HMDB0000512","C03519","74839","Neg","n_acetylphenylalanine",335,"HMDB0000512","COMETS"
"361",100001257,305,33942,147568,"Amino Acid","Alanine and Aspartate Metabolism",42,"NAMED","HXFOXFJUNFFYMO-BYPYZUCNSA-N","OC([C@@H](NC(C)=O)CC(N)=O)=O","N-acetylasparagine","N-acetylasparagine",NA,NA,NA,"4033-40-3","90090","HMDB0006028",NA,"99715","Polar","n_acetylasparagine",336,"HMDB0006028","COMETS"
"362",100001263,402,33955,158599,"Lipid","Lysophospholipid",2624,"NAMED","ASWBNKHCZGQVJV-UHFFFAOYSA-N","O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCCCCCCCCCC)=O","1-palmitoyl-GPC (16:0)","1-palmitoyl-GPC (16:0)","LPC 16:0","LPC 16:0","LPC 16:0/0:0","17364-16-8","78064","HMDB0010382","C04102","86554","Pos Late","1_palmitoyl_gpc_16_0",337,"HMDB0010382","COMETS"
"363",100001263,402,33955,158599,"Lipid","Lysophospholipid",2624,"NAMED","ASWBNKHCZGQVJV-UHFFFAOYSA-N","O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCCCCCCCCCC)=O","1-palmitoyl-GPC (16:0)","1-palmitoyl-GPC (16:0)","LPC 16:0","LPC 16:0","LPC 16:0/0:0","17364-16-8","78064","HMDB0010382","C04102","86554","Pos Late","1_palmitoyl_gpc_16_0",337,"HMDB0010382_C8_QI04","COMETS"
"364",100001266,400,33953,156051,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",507,"NAMED","SNEIUMQYRCDYCH-LURJTMIESA-N","O=C(O)[C@@H](NC(C)=O)CCCNC(N)=N","N-acetylarginine","N-acetylarginine",NA,NA,NA,"155-84-0","60752","HMDB0004620","C02562","67427","Pos Early","n_acetylarginine",338,"HMDB0004620","COMETS"
"365",100001267,402,33935,158580,"Xenobiotics","Food Component/Plant",5043,"NAMED","MXXWOMGUGJBKIW-YPCIICBESA-N","O=C(N1CCCCC1)/C=C/C=C/C2=CC(OCO3)=C3C=C2","piperine","piperine",NA,NA,NA,"94-62-2","553590","HMDB0029377","C03882","638024","Pos Late","piperine",339,"HMDB0029377_C8_QI297","COMETS"
"366",100001267,402,33935,158580,"Xenobiotics","Food Component/Plant",5043,"NAMED","MXXWOMGUGJBKIW-YPCIICBESA-N","O=C(N1CCCCC1)/C=C/C=C/C2=CC(OCO3)=C3C=C2","piperine","piperine",NA,NA,NA,"94-62-2","553590","HMDB0029377","C03882","638024","Pos Late","piperine",339,"HMDB0029377","COMETS"
"367",100001269,402,33997,164179,"Lipid","Sterol",3253,"NAMED","SGNBVLSWZMBQTH-PODYLUTMSA-N","C[C@H](CC[C@@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C","campesterol","campesterol",NA,NA,NA,"474-62-4","151215","HMDB0002869","C01789","173183","Pos Late","campesterol",340,"HMDB0002869","COMETS"
"368",100001270,402,33952,158596,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1885,"NAMED","PSHXNVGSVNEJBD-UHFFFAOYSA-N","O=C(CCCCCCCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C","myristoylcarnitine (C14)","myristoylcarnitine (C14)",NA,NA,NA,"18822-89-4","4932274","HMDB0005066",NA,"6426854","Pos Late","myristoylcarnitine_c14",341,"HMDB0005066","COMETS"
"369",100001271,402,33961,158603,"Lipid","Lysophospholipid",2635,"NAMED","IHNKQIMGVNPMTC-RUZDIDTESA-N","O[C@H](COC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","1-stearoyl-GPC (18:0)","1-stearoyl-GPC (18:0)","LPC 18:0","LPC 18:0","LPC 18:0/0:0","19420-57-6","435389","HMDB0010384",NA,"497300","Pos Late","1_stearoyl_gpc_18_0",342,"HMDB0010384","COMETS"
"370",100001272,402,48258,160285,"Lipid","Lysophospholipid",2637,"NAMED","YAMUFBLWGFFICM-PTGWMXDISA-N","O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","1-oleoyl-GPC (18:1)","1-oleoyl-GPC (18:1)","LPC 18:1","LPC 18:1","LPC 18:1/0:0","19420-56-5","17240641","HMDB0002815","C03916","16081932","Pos Late","1_oleoyl_gpc_18_1",343,"HMDB0002815","COMETS"
"371",100001272,402,48258,160285,"Lipid","Lysophospholipid",2637,"NAMED","YAMUFBLWGFFICM-PTGWMXDISA-N","O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O","1-oleoyl-GPC (18:1)","1-oleoyl-GPC (18:1)","LPC 18:1","LPC 18:1","LPC 18:1/0:0","19420-56-5","17240641","HMDB0002815","C03916","16081932","Pos Late","1_oleoyl_gpc_18_1",343,"HMDB0002815_M33960","COMETS"
"372",100001274,209,33939,126095,"Amino Acid","Glycine, Serine and Threonine Metabolism",18,"NAMED","PEDXUVCGOLSNLQ-UHFFFAOYSA-N","CC(O)C(C(O)=O)NC(C)=O","N-acetylthreonine","N-acetylthreonine",NA,NA,NA,"17093-74-2","3841173","HMDB0062557",NA,"152204","Neg","n_acetylthreonine",344,"CHEM100001274","COMETS"
"373",100001275,209,33945,126103,"Peptide","Acetylated Peptides",1208,"NAMED","UTYVDVLMYQPLQB-UHFFFAOYSA-N","OC(CNC(CC1=CC=CC=C1)=O)=O","phenylacetylglycine","phenylacetylglycine",NA,NA,NA,"500-98-1","61452","HMDB0000821","C05598","68144","Neg","phenylacetylglycine",345,"HMDB0000821","COMETS"
"374",100001276,209,33967,126125,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",393,"NAMED","JDTWZSUNGHMMJM-MSZQBOFLSA-N","CC(N[C@H](C(O)=O)C(C)CC)=O","N-acetylisoleucine","N-acetylisoleucine",NA,NA,NA,"3077-46-1","2081100","HMDB0061684",NA,"306109","Neg","n_acetylisoleucine",346,"HMDB0061684","COMETS"
"375",100001277,209,33972,126131,"Lipid","Long Chain Monounsaturated Fatty Acid",1563,"NAMED","BBOWBNGUEWHNQZ-KTKRTIGZSA-N","O=C(O)CCCCCCCC/C=C\CCCCCCCC","10-nonadecenoate (19:1n9)","10-nonadecenoate (19:1n9)",NA,NA,NA,"73033-09-7","4471938","HMDB0013622",NA,"5312513","Neg","10_nonadecenoate_19_1n9",347,"HMDB0013622","COMETS"
"376",100001278,209,33971,126129,"Lipid","Long Chain Monounsaturated Fatty Acid",1554,"NAMED","GDTXICBNEOEPAZ-FPLPWBNLSA-N","O=C(O)CCCCCCCC/C=C\CCCCCC","10-heptadecenoate (17:1n7)","10-heptadecenoate (17:1n7)",NA,NA,NA,"29743-97-3","4471860","HMDB0060038",NA,"5312435","Neg","10_heptadecenoate_17_1n7",348,"HMDB0060038","COMETS"
"377",100001279,209,34093,126896,"Lipid","Secondary Bile Acid Metabolism",3559,"NAMED","DKPMWHFRUGMUKF-OAEKOJLISA-N","C[C@]12CC[C@@H](O)C[C@@]1([H])[C@@H](O)[C@@H](O)C3C2CC[C@@]4(C)C3CCC4C(CCC(O)=O)C","hyocholate (gamma-muricholate)","hyocholate",NA,NA,NA,"547-75-1","21403098","HMDB0000760","C17649","92805","Neg","hyocholate_gamma_muricholate",349,"HMDB0000760","COMETS"
"378",100001292,209,34420,126946,"Peptide","Polypeptide",1085,"NAMED","VCEHWDBVPZFHAG-POFDKVPJSA-N","O=C(N[C@H](C(N[C@H](C(N1[C@H](C(N[C@H](C(O)=O)CC2=CC=CC=C2)=O)CCC1)=O)CO)=O)CC3=CC=CC=C3)CNC([C@H]4N(C([C@H]5N(C([C@H](CCCNC(N)=N)N)=O)CCC5)=O)CCC4)=O","bradykinin, des-arg(9)","bradykinin, des-arg(9)",NA,NA,NA,"15958-92-6","94778","HMDB0004246","C00306","105044","Neg","bradykinin_des_arg",352,"CHEM100001292","COMETS"
"379",100001292,209,34420,126946,"Peptide","Polypeptide",1085,"NAMED","VCEHWDBVPZFHAG-POFDKVPJSA-N","O=C(N[C@H](C(N[C@H](C(N1[C@H](C(N[C@H](C(O)=O)CC2=CC=CC=C2)=O)CCC1)=O)CO)=O)CC3=CC=CC=C3)CNC([C@H]4N(C([C@H]5N(C([C@H](CCCNC(N)=N)N)=O)CCC5)=O)CCC4)=O","bradykinin, des-arg(9)","bradykinin, des-arg(9)",NA,NA,NA,"15958-92-6","94778","HMDB0004246","C00306","105044","Neg","bradykinin_des_arg",352,"CHEM100000967","COMETS"
"380",100001293,400,33946,156044,"Amino Acid","Histidine Metabolism",76,"NAMED","KBOJOGQFRVVWBH-ZETCQYMHSA-N","OC([C@@H](NC(C)=O)CC1=CNC=N1)=O","N-acetylhistidine","N-acetylhistidine",NA,NA,NA,"39145-52-3","68142","HMDB0032055","C02997","75619","Pos Early","n_acetylhistidine",353,"HMDB0032055","COMETS"
"381",100001294,400,33949,156047,"Peptide","Gamma-glutamyl Amino Acid",653,"NAMED","ACIJGUBIMXQCMF-BYPYZUCNSA-N","O=C(O)[C@@H](N)CCC(NCC(O)=O)=O","gamma-glutamylglycine","gamma-glutamylglycine",NA,NA,NA,"1948-29-4","145071","HMDB0011667",NA,"100099","Pos Early","gamma_glutamylglycine",354,"HMDB0011667","COMETS"
"382",100001295,209,33947,126107,"Peptide","Gamma-glutamyl Amino Acid",662,"NAMED","CATMPQFFVNKDEY-AAEUAGOBSA-N","O=C(O)[C@@H](N)CCC(N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O","gamma-glutamyltryptophan","gamma-glutamyltryptophan",NA,NA,NA,"66471-20-3","2302065","HMDB0029160",NA,"3989307","Neg","gamma_glutamyltryptophan",355,"HMDB0029160","COMETS"
"383",100001296,400,34384,156088,"Xenobiotics","Food Component/Plant",5101,"NAMED","CMUNUTVVOOHQPW-LURJTMIESA-N","C[N+]1(C)[C@H]([C@@]([O-])=O)CCC1","stachydrine","stachydrine",NA,NA,NA,"4136-37-2","103115","HMDB0004827","C10172","115244","Pos Early","stachydrine",356,"HMDB0004827","COMETS"
"384",100001300,209,33937,126093,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",430,"NAMED","NGEWQZIDQIYUNV-UHFFFAOYSA-N","OC(C(O)=O)C(C)C","alpha-hydroxyisovalerate","alpha-hydroxyisovalerate",NA,NA,NA,"600-37-3","90190","HMDB0000407",NA,"99823","Neg","alpha_hydroxyisovalerate",357,"HMDB0000407","COMETS"
"385",100001300,209,33937,126093,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",430,"NAMED","NGEWQZIDQIYUNV-UHFFFAOYSA-N","OC(C(O)=O)C(C)C","alpha-hydroxyisovalerate","alpha-hydroxyisovalerate",NA,NA,NA,"600-37-3","90190","HMDB0000407",NA,"99823","Neg","alpha_hydroxyisovalerate",357,"HMDB0000407_M33937","COMETS"
"386",100001313,400,44872,157084,"Peptide","Gamma-glutamyl Amino Acid",659,"NAMED","RQNSKRXMANOPQY-BQBZGAKWSA-N","O=C(O)[C@H](CCSC)NC(CC[C@@H](C(O)=O)N)=O","gamma-glutamylmethionine","gamma-glutamylmethionine",NA,NA,NA,"17663-87-5","5373147","HMDB0029155",NA,"7009567","Pos Early","gamma_glutamylmethionine",358,"HMDB0029155","COMETS"
"387",100001314,400,33364,156009,"Peptide","Gamma-glutamyl Amino Acid",661,"NAMED","GWNXFCYUJXASDX-JUZNGCLZSA-N","CC(O)[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O","gamma-glutamylthreonine","gamma-glutamylthreonine",NA,NA,NA,"5652-48-2","21403107","HMDB0029159",NA,"76078708","Pos Early","gamma_glutamylthreonine",359,"HMDB0029159","COMETS"
"388",100001315,209,36103,143727,"Xenobiotics","Benzoate Metabolism",4589,"NAMED","WGNAKZGUSRVWRH-UHFFFAOYSA-N","O=S(OC1=CC=C(C)C=C1)(O)=O","p-cresol sulfate","p-cresol sulfate",NA,NA,NA,"3233-57-7","3806480","HMDB0011635",NA,"4615423","Neg","p_cresol sulfate",360,"HMDB0011635","COMETS"
"389",100001320,305,42420,148204,"Carbohydrate","Aminosugar Metabolism",1450,"NAMED","JPIJQSOTBSSVTP-PWNYCUMCSA-N","OC[C@@H](O)[C@@H](O)C(O)=O","erythronate*","erythronate*",NA,NA,NA,"88759-55-1","2061231","HMDB0000613",NA,"2781043","Polar","erythronate",361,"HMDB0000613","COMETS"
"390",100001320,305,42420,148204,"Carbohydrate","Aminosugar Metabolism",1450,"NAMED","JPIJQSOTBSSVTP-PWNYCUMCSA-N","OC[C@@H](O)[C@@H](O)C(O)=O","erythronate*","erythronate*",NA,NA,NA,"88759-55-1","2061231","HMDB0000613",NA,"2781043","Polar","erythronate",361,"HMDB0000613_M33477","COMETS"
"391",100001335,209,33587,143715,"Lipid","Long Chain Monounsaturated Fatty Acid",1566,"NAMED","BITHHVVYSMSWAG-KTKRTIGZSA-N","O=C(O)CCCCCCCCC/C=C\CCCCCCCC","eicosenoate (20:1)","eicosenoate (20:1n9 or 1n11)",NA,NA,NA,NA,"4445895","HMDB0002231","C16526","5282768,5282769,94159","Neg","eicosenoate_20_1",367,"HMDB0002231","COMETS"
"392",100001337,209,34035,143703,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1592,"NAMED","DTOSIQBPPRVQHS-PDBXOOCHSA-N","O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC","linolenate [alpha or gamma; (18:3n3 or 6)]","linolenate (18:3n3 or 3n6)",NA,NA,NA,NA,"4444437","HMDB0003073","C06426,C06427","5280933,5280934","Neg","linolenate_alpha or gamma__18_3n3 or 6",368,"HMDB0003073","COMETS"
"393",100001337,209,34035,143703,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1592,"NAMED","DTOSIQBPPRVQHS-PDBXOOCHSA-N","O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC","linolenate [alpha or gamma; (18:3n3 or 6)]","linolenate (18:3n3 or 3n6)",NA,NA,NA,NA,"4444437","HMDB0001388","C06426,C06427","5280933,5280934","Neg","linolenate_alpha or gamma__18_3n3 or 6",368,"HMDB0001388","COMETS"
"394",100001337,209,34035,143703,"Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)",1592,"NAMED","DTOSIQBPPRVQHS-PDBXOOCHSA-N","O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC","linolenate [alpha or gamma; (18:3n3 or 6)]","linolenate (18:3n3 or 3n6)",NA,NA,NA,NA,"4444437","HMDB0001388","C06426,C06427","5280933,5280934","Neg","linolenate_alpha or gamma__18_3n3 or 6",368,"HMDB0001388_HMDB03073","COMETS"
"395",100001359,209,46173,144239,"Energy","TCA Cycle",1460,"NAMED",NA,NA,"aconitate [cis or trans]","aconitate [cis or trans]",NA,NA,NA,NA,NA,"HMDB0000958","C004174,C02341","444212,643757","Neg","aconitate_cis or trans",369,"HMDB00072_HMDB00958","Moore"
"396",100001383,402,45453,159645,"Lipid","Lysophospholipid",2619,"NAMED","VXUOFDJKYGDUJI-OAQYLSRUSA-N","CCCCCCCCCCCCCC(OC[C@](O)([H])COP(OCC[N+](C)(C)C)([O-])=O)=O","1-myristoyl-GPC (14:0)","1-myristoyl-GPC (14:0)","LPC 14:0","LPC 14:0","LPC 14:0/0:0","20559-16-4","405289","HMDB0010379","C04230","460604","Pos Late","1_myristoyl_gpc_14_0",370,"HMDB0010379","COMETS"
"397",100001383,402,45453,159645,"Lipid","Lysophospholipid",2619,"NAMED","VXUOFDJKYGDUJI-OAQYLSRUSA-N","CCCCCCCCCCCCCC(OC[C@](O)([H])COP(OCC[N+](C)(C)C)([O-])=O)=O","1-myristoyl-GPC (14:0)","1-myristoyl-GPC (14:0)","LPC 14:0","LPC 14:0","LPC 14:0/0:0","20559-16-4","405289","HMDB0010379","C04230","460604","Pos Late","1_myristoyl_gpc_14_0",370,"CHEM100001563","COMETS"
