"uid_01","hmdb_id","biochemical","original_index","original","contains_original","contains_derived","n_source_rows","multiple_identifiers","multiple_isomers","biochemical_final"
"CHEM100001756","","4-ethylphenylsulfate",11193,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_ethylphenylsulfate"
"HMDB0011635","HMDB0011635","p-Cresol sulfate",11194,TRUE,TRUE,FALSE,1,FALSE,FALSE,"p_cresol sulfate"
"HMDB0011737","HMDB0011737","gamma-Glutamylglutamic acid",11195,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_glutamylglutamic acid"
"HMDB0000317","HMDB0000317","2-Hydroxy-3-methylpentanoic acid",11196,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_hydroxy_3_methylpentanoic acid"
"HMDB0001161","HMDB0001161","4-Trimethylammoniobutanoic acid",11197,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_trimethylammoniobutanoic acid"
"HMDB0000206","HMDB0000206","N6-Acetyl-L-lysine",11198,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n6_acetyl_l_lysine"
"HMDB0012458","HMDB0012458","7alpha-Hydroxy-3-oxo-4-cholestenoate",11199,TRUE,TRUE,FALSE,1,FALSE,FALSE,"7alpha_hydroxy_3_oxo_4_cholestenoate"
"HMDB0001539_HMDB03334","HMDB0001539","Asymmetric dimethylarginine",11200,TRUE,TRUE,FALSE,1,FALSE,FALSE,"asymmetric dimethylarginine"
"CHEM100001806","","O-cresol sulfate",11201,TRUE,TRUE,FALSE,1,FALSE,FALSE,"o_cresol sulfate"
"HMDB0002580","HMDB0002580","Taurolithocholic acid 3-sulfate",11202,TRUE,TRUE,FALSE,1,FALSE,FALSE,"taurolithocholic acid 3_sulfate"
"HMDB0061717","HMDB0061717","Succinylcarnitine",11203,TRUE,TRUE,FALSE,1,FALSE,FALSE,"succinylcarnitine"
"HMDB0002095","HMDB0002095","Malonylcarnitine",11204,TRUE,TRUE,FALSE,1,FALSE,FALSE,"malonylcarnitine"
"CHEM100001843","HMDB0029142","gamma-Glutamylalanine",11205,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_glutamylalanine"
"HMDB0001624","HMDB0001624","2-Hydroxycaproic acid",11206,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_hydroxycaproic acid"
"HMDB0002931","HMDB0002931","N-Acetylserine",11207,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetylserine"
"HMDB0061115","HMDB0061115","Lenticin",11208,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lenticin"
"CHEM100001868","","4-allylphenol sulfate",11209,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_allylphenol sulfate"
"CHEM100002009","","5alpha-pregnan-3beta,20beta-diol monosulfate (1)",11210,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5alpha_pregnan_3beta_20beta_diol monosulfate"
"CHEM100001988","","5alpha-pregnan-3beta,20alpha-diol disulfate",11211,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5alpha_pregnan_3beta_20alpha_diol disulfate"
"CHEM100002014","","5alpha-pregnan-3beta,20alpha-diol monosulfate (2)*",11212,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5alpha_pregnan_3beta_20alpha_diol monosulfate"
"CHEM100001992","HMDB0003818","5-Androstenediol",11213,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_androstenediol"
"CHEM100001994","HMDB0003818","5-Androstenediol",11214,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_androstenediol"
"CHEM100002028","HMDB0003818","5-Androstenediol",11216,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_androstenediol"
"HMDB0000606","HMDB0000606","D-2-Hydroxyglutaric acid",11217,TRUE,TRUE,FALSE,1,FALSE,FALSE,"d_2_hydroxyglutaric acid"
"CHEM100002102","","N-acetyl-beta-alanine",11219,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetyl_beta_alanine"
"HMDB0000114","HMDB0000114","Glycerylphosphorylethanolamine",11220,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glycerylphosphorylethanolamine"
"HMDB0003045","HMDB0003045","Ergothioneine",11221,TRUE,TRUE,FALSE,1,FALSE,FALSE,"ergothioneine"
"HMDB0002064","HMDB0002064","N-Acetylputrescine",11222,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetylputrescine"
"CHEM100002196","","13-HODE + 9-HODE",11223,TRUE,TRUE,FALSE,1,FALSE,FALSE,"13_hode + 9_hode"
"HMDB0002088","HMDB0002088","N-Oleoylethanolamine",11224,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_oleoylethanolamine"
"HMDB0002100","HMDB0002100","Palmitoylethanolamide",11225,TRUE,TRUE,FALSE,1,FALSE,FALSE,"palmitoylethanolamide"
"CHEM100002126","","16a-hydroxy DHEA 3-sulfate",11226,TRUE,TRUE,FALSE,1,FALSE,FALSE,"16a_hydroxy dhea 3_sulfate"
"CHEM100002129","HMDB0000774","Pregnenolone sulfate",11227,TRUE,TRUE,FALSE,1,FALSE,FALSE,"pregnenolone sulfate"
"HMDB0012141","HMDB0012141","(R)-2,3-Dihydroxy-isovalerate",11229,TRUE,TRUE,FALSE,1,FALSE,FALSE,"r_2_3_dihydroxy_isovalerate"
"HMDB0037397","HMDB0037397","xi-17-Methyloctadecanoic acid",11230,TRUE,TRUE,FALSE,1,FALSE,FALSE,"xi_17_methyloctadecanoic acid"
"HMDB0004705","HMDB0004705","12,13-DHOME",11231,TRUE,TRUE,FALSE,1,FALSE,FALSE,"12_13_dhome"
"HMDB0011621","HMDB0011621","Cinnamoylglycine",11232,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cinnamoylglycine"
"HMDB0000522","HMDB0000522","3-Methylglutaconic acid",11233,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_methylglutaconic acid"
"HMDB0000874","HMDB0000874","Tauroursodeoxycholic acid",11234,TRUE,TRUE,FALSE,1,FALSE,FALSE,"tauroursodeoxycholic acid"
"HMDB0000708","HMDB0000708","Glycoursodeoxycholic acid",11235,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glycoursodeoxycholic acid"
"HMDB0002108","HMDB0002108","Methylcysteine",11236,TRUE,TRUE,FALSE,1,FALSE,FALSE,"methylcysteine"
"HMDB0000661","HMDB0000661","Glutaric acid",11237,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glutaric acid"
"HMDB0006116","HMDB0006116","3-Hydroxyhippuric acid",11238,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_hydroxyhippuric acid"
"CHEM100002951","","Eicosanodioate",11241,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eicosanodioate"
"HMDB0000822","HMDB0000822","p-Hydroxymandelic acid",11243,TRUE,TRUE,FALSE,1,FALSE,FALSE,"p_hydroxymandelic acid"
"HMDB0000822","HMDB0000822","p-Hydroxymandelic acid",11244,TRUE,TRUE,FALSE,1,FALSE,FALSE,"p_hydroxymandelic acid"
"HMDB0000017","HMDB0000017","4-Pyridoxic acid",11245,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_pyridoxic acid"
"HMDB0000017","HMDB0000017","4-Pyridoxic acid",11246,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_pyridoxic acid"
"HMDB0002201","HMDB0002201","N-Carboxyethyl-g-aminobutyric acid",11247,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_carboxyethyl_g_aminobutyric acid"
"HMDB0028907","HMDB0028907","Isoleucyl-Glycine",11248,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucyl_glycine"
"HMDB0028929","HMDB0028929","Leucyl-Glycine",11249,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_glycine"
"HMDB0000925","HMDB0000925","Trimethylamine N-oxide",11250,TRUE,TRUE,FALSE,1,FALSE,FALSE,"trimethylamine n_oxide"
"HMDB0004193","HMDB0004193","N1-Methyl-2-pyridone-5-carboxamide",11251,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n1_methyl_2_pyridone_5_carboxamide"
"HMDB0001212","HMDB0001212","Hydantoin-5-propionic acid",11252,TRUE,TRUE,FALSE,1,FALSE,FALSE,"hydantoin_5_propionic acid"
"HMDB0029127","HMDB0029127","Valyl-Glycine",11253,TRUE,TRUE,FALSE,1,FALSE,FALSE,"valyl_glycine"
"HMDB0011178","HMDB0011178","Prolylglycine",11254,TRUE,TRUE,FALSE,1,FALSE,FALSE,"prolylglycine"
"HMDB0002271","HMDB0002271","Imidazolepropionic acid",11255,TRUE,TRUE,FALSE,1,FALSE,FALSE,"imidazolepropionic acid"
"HMDB0003178","HMDB0003178","Heme",11256,TRUE,TRUE,FALSE,1,FALSE,FALSE,"heme"
"CHEM100003696","","Succinimide",11257,TRUE,TRUE,FALSE,1,FALSE,FALSE,"succinimide"
"HMDB0013034","HMDB0013034","Palmitoylglycine",11258,TRUE,TRUE,FALSE,1,FALSE,FALSE,"palmitoylglycine"
"HMDB0001429","HMDB0001429","Phosphate",11259,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phosphate"
"HMDB0001301","HMDB0001301","1-Pyrroline-5-carboxylic acid",11260,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_pyrroline_5_carboxylic acid"
"HMDB0000650","HMDB0000650","D-Alpha-aminobutyric acid",11261,TRUE,TRUE,FALSE,1,FALSE,FALSE,"d_alpha_aminobutyric acid"
"CHEM100004243","","Gamma-CEHC glucuronide*",11262,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_cehc glucuronide"
"HMDB0000613","HMDB0000613","Erythronic acid",11263,TRUE,TRUE,FALSE,1,FALSE,FALSE,"erythronic acid"
"CHEM100004083","","Glycohyocholate",11266,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glycohyocholate"
"HMDB0061705","HMDB0061705","6-Oxopiperidine-2-carboxylic acid",11267,TRUE,TRUE,FALSE,1,FALSE,FALSE,"6_oxopiperidine_2_carboxylic acid"
"HMDB0034323","HMDB0034323","S-Allylcysteine",11268,TRUE,TRUE,FALSE,1,FALSE,FALSE,"s_allylcysteine"
"CHEM100004523","","N-delta-acetylornithine*",11269,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_delta_acetylornithine"
"CHEM100004299","","N-acetyl-1-methylhistidine*",11270,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetyl_1_methylhistidine"
"CHEM100004541","","Acisoga",11271,TRUE,TRUE,FALSE,1,FALSE,FALSE,"acisoga"
"CHEM100003926","HMDB0013127","Hydroxybutyrylcarnitine",11272,TRUE,TRUE,FALSE,1,FALSE,FALSE,"hydroxybutyrylcarnitine"
"HMDB0061116","HMDB0061116","2-aminophenol sulphate",11273,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_aminophenol sulphate"
"HMDB0000991","HMDB0000991","DL-2-Aminooctanoic acid",11274,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dl_2_aminooctanoic acid"
"HMDB0029432","HMDB0029432","(S)C(S)S-S-Methylcysteine sulfoxide",11275,TRUE,TRUE,FALSE,1,FALSE,FALSE,"s_c_s_s_s_methylcysteine sulfoxide"
"HMDB0011749","HMDB0011749","2-Piperidinone",11276,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_piperidinone"
"HMDB0004983","HMDB0004983","Dimethyl sulfone",11277,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dimethyl sulfone"
"HMDB0012881","HMDB0012881","Acetylcarnosine",11278,TRUE,TRUE,FALSE,1,FALSE,FALSE,"acetylcarnosine"
"HMDB0000308","HMDB0000308","3b-Hydroxy-5-cholenoic acid",11279,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3b_hydroxy_5_cholenoic acid"
"HMDB0002284","HMDB0002284","N-Acetylcadaverine",11280,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetylcadaverine"
"HMDB0004089","HMDB0004089","Formylanthranilic acid",11281,TRUE,TRUE,FALSE,1,FALSE,FALSE,"formylanthranilic acid"
"HMDB0000763","HMDB0000763","5-Hydroxyindoleacetic acid",11282,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_hydroxyindoleacetic acid"
"HMDB0000128","HMDB0000128","Guanidoacetic acid",11284,TRUE,TRUE,FALSE,1,FALSE,FALSE,"guanidoacetic acid"
"HMDB0000054","HMDB0000054","Bilirubin",11285,TRUE,TRUE,FALSE,1,FALSE,FALSE,"bilirubin"
"HMDB0011172","HMDB0011172","gamma-Glutamylvaline",11286,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_glutamylvaline"
"HMDB0000191","HMDB0000191","L-Aspartic acid",11287,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_aspartic acid"
"HMDB0000019","HMDB0000019","alpha-Ketoisovaleric acid",11288,TRUE,TRUE,FALSE,1,FALSE,FALSE,"alpha_ketoisovaleric acid"
"CHEM100004634","","3-methoxytyramine sulfate",11289,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_methoxytyramine sulfate"
"CHEM100000711","","4-acetylphenol sulfate",11290,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_acetylphenol sulfate"
"HMDB0000718","HMDB0000718","Isovaleric acid",11291,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isovaleric acid"
"HMDB0013130","HMDB0013130","Glutarylcarnitine",11292,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glutarylcarnitine"
"HMDB0000222","HMDB0000222","L-Palmitoylcarnitine",11293,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_palmitoylcarnitine"
"HMDB0001262","HMDB0001262","Maltotriose",11294,TRUE,TRUE,FALSE,1,FALSE,FALSE,"maltotriose"
"HMDB0029155","HMDB0029155","gamma-Glutamylmethionine",11295,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_glutamylmethionine"
"HMDB0001931","HMDB0001931","Gamma-CEHC",11296,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_cehc"
"CHEM100004635","","Methionine sulfone",11297,TRUE,TRUE,FALSE,1,FALSE,FALSE,"methionine sulfone"
"HMDB0000378","HMDB0000378","2-Methylbutyroylcarnitine",11298,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_methylbutyroylcarnitine"
"HMDB0060013","HMDB0060013","O-methoxycatechol-O-sulphate",11300,TRUE,TRUE,FALSE,1,FALSE,FALSE,"o_methoxycatechol_o_sulphate"
"HMDB0004026","HMDB0004026","21-Hydroxypregnenolone",11301,TRUE,TRUE,FALSE,1,FALSE,FALSE,"21_hydroxypregnenolone"
"CHEM100001740","HMDB0000247","Sorbitol",11302,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sorbitol"
"CHEM100005864","","Methyl glucopyranoside (alpha + beta)",11303,TRUE,TRUE,FALSE,1,FALSE,FALSE,"methyl glucopyranoside_alpha + beta"
"CHEM100004111","","4-methylcatechol sulfate",11304,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_methylcatechol sulfate"
"CHEM100004112","","3-methyl catechol sulfate (1)",11305,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_methyl catechol sulfate"
"CHEM100002015","","5alpha-pregnan-3(alpha or beta),20beta-diol disulfate",11306,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5alpha_pregnan_3_alpha or beta_20beta_diol disulfate"
"HMDB0000072_HMDB00958","HMDB0000072","cis-Aconitic acid",11307,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cis_aconitic acid"
"HMDB0006469","HMDB0006469","Linoleyl carnitine",11308,TRUE,TRUE,FALSE,1,FALSE,FALSE,"linoleyl carnitine"
"CHEM100001540","","Pyroglutamine*",11309,TRUE,TRUE,FALSE,1,FALSE,FALSE,"pyroglutamine"
"HMDB0000407","HMDB0000407","2-Hydroxy-3-methylbutyric acid",11310,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_hydroxy_3_methylbutyric acid"
"CHEM100005850","HMDB0000552","3-Methylglutarylcarnitine",11311,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_methylglutarylcarnitine"
"HMDB0003290","HMDB0003290","Gulonic acid",11312,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gulonic acid"
"HMDB0001448","HMDB0001448","Sulfate",11313,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sulfate"
"CHEM100005383","","N-methylpipecolate",11314,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_methylpipecolate"
"HMDB0029200","HMDB0029200","Ferulic acid 4-sulfate",11315,TRUE,TRUE,FALSE,1,FALSE,FALSE,"ferulic acid 4_sulfate"
"CHEM100001621","","Glycerophosphoinositol",11317,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glycerophosphoinositol"
"HMDB0000488","HMDB0000488","4E,15Z-Bilirubin IXa",11318,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4e_15z_bilirubin ixa"
"HMDB0000122","HMDB0000122","D-Glucose",11319,TRUE,TRUE,FALSE,1,FALSE,FALSE,"d_glucose"
"HMDB0000169","HMDB0000169","D-Mannose",11320,TRUE,TRUE,FALSE,1,FALSE,FALSE,"d_mannose"
"CHEM100005466","","N-acetyltaurine",11322,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetyltaurine"
"HMDB0000660","HMDB0000660","D-Fructose",11323,TRUE,TRUE,FALSE,1,FALSE,FALSE,"d_fructose"
"CHEM100006115","","Arabonate/xylonate",11324,TRUE,TRUE,FALSE,1,FALSE,FALSE,"arabonate_xylonate"
"HMDB0002721","HMDB0002721","1-Methylinosine",11325,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_methylinosine"
"HMDB0006275","HMDB0006275","Dopamine 3-O-sulfate",11326,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dopamine 3_o_sulfate"
"HMDB0006409","HMDB0006409","Tyramine-O-sulfate",11327,TRUE,TRUE,FALSE,1,FALSE,FALSE,"tyramine_o_sulfate"
"HMDB0033143","HMDB0033143","Pyrraline",11329,TRUE,TRUE,FALSE,1,FALSE,FALSE,"pyrraline"
"CHEM100006116","","Methyl-4-hydroxybenzoate sulfate",11330,TRUE,TRUE,FALSE,1,FALSE,FALSE,"methyl_4_hydroxybenzoate sulfate"
"CHEM100006056","","N-formylphenylalanine",11331,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_formylphenylalanine"
"HMDB0000856","HMDB0000856","N-a-Acetylcitrulline",11332,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_a_acetylcitrulline"
"CHEM100006082","","4-hydroxychlorothalonil",11333,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_hydroxychlorothalonil"
"HMDB0001257","HMDB0001257","Spermidine",11337,TRUE,TRUE,FALSE,1,FALSE,FALSE,"spermidine"
"CHEM100006171","","Eugenol sulfate",11341,TRUE,TRUE,FALSE,1,FALSE,FALSE,"eugenol sulfate"
"CHEM100006125","","Vanillic alcohol sulfate",11342,TRUE,TRUE,FALSE,1,FALSE,FALSE,"vanillic alcohol sulfate"
"CHEM100006374","","1,2,3-benzenetriol sulfate (2)",11343,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_2_3_benzenetriol sulfate"
"CHEM100006375","","3-methoxycatechol sulfate (1)",11344,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_methoxycatechol sulfate"
"CHEM100001949_100006379","","C-glycosyltryptophan",11345,TRUE,TRUE,FALSE,1,FALSE,FALSE,"c_glycosyltryptophan"
"HMDB0011686","HMDB0011686","p-Cresol glucuronide",11346,TRUE,TRUE,FALSE,1,FALSE,FALSE,"p_cresol glucuronide"
"CHEM100001619","","Glycerophosphoglycerol",11347,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glycerophosphoglycerol"
"CHEM100006430","","Arabitol/xylitol",11348,TRUE,TRUE,FALSE,1,FALSE,FALSE,"arabitol_xylitol"
"HMDB0000243","HMDB0000243","Pyruvic acid",11349,TRUE,TRUE,FALSE,1,FALSE,FALSE,"pyruvic acid"
"HMDB0000005","HMDB0000005","2-Ketobutyric acid",11350,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_ketobutyric acid"
"HMDB0001149","HMDB0001149","5-Aminolevulinic acid",11351,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_aminolevulinic acid"
"HMDB0001149","HMDB0001149","5-Aminolevulinic acid",11352,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_aminolevulinic acid"
"HMDB0000472","HMDB0000472","5-Hydroxy-L-tryptophan",11353,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_hydroxy_l_tryptophan"
"HMDB0000472","HMDB0000472","5-Hydroxy-L-tryptophan",11354,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_hydroxy_l_tryptophan"
"HMDB0000092","HMDB0000092","Dimethylglycine",11355,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dimethylglycine"
"HMDB0000168","HMDB0000168","L-Asparagine",11356,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_asparagine"
"HMDB0000562","HMDB0000562","Creatinine",11357,TRUE,TRUE,FALSE,1,FALSE,FALSE,"creatinine"
"HMDB0000089","HMDB0000089","Cytidine",11358,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cytidine"
"CHEM100008928","","2-hydroxybutyrate/2-hydroxyisobutyrate",11359,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_hydroxybutyrate_2_hydroxyisobutyrate"
"CHEM100008954","","Palmitoyl dihydrosphingomyelin (d18:0/16:0)*",11360,TRUE,TRUE,FALSE,1,FALSE,FALSE,"palmitoyl dihydrosphingomyelin_d18_0_16_0"
"CHEM100008956","","Sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",11361,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_2_23_0_d18_1_23_1_d17_1_24_1"
"HMDB0012105","HMDB0012105","SM(d18:1/23:0)",11362,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sm_d18_1_23_0"
"CHEM100008957","","Sphingomyelin (d18:2/24:1, d18:1/24:2)*",11363,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_2_24_1_d18_1_24_2"
"CHEM100008998","","Gamma-tocopherol/beta-tocopherol",11364,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_tocopherol_beta_tocopherol"
"CHEM100009025","","Sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",11365,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_1_21_0_d17_1_22_0_d16_1_23_0"
"HMDB0001383","HMDB0001383","Sphinganine 1-phosphate",11366,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphinganine 1_phosphate"
"HMDB0012252","HMDB0012252","Linoleoyl ethanolamide",11367,TRUE,TRUE,FALSE,1,FALSE,FALSE,"linoleoyl ethanolamide"
"CHEM100008920","","Sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",11368,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_1_17_0_d17_1_18_0_d19_1_16_0"
"HMDB0000190","HMDB0000190","L-Lactic acid",11369,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lactic acid"
"HMDB0000208","HMDB0000208","Oxoglutaric acid",11370,TRUE,TRUE,FALSE,1,FALSE,FALSE,"oxoglutaric acid"
"CHEM100009264","","Glycochenodeoxycholate glucuronide (1)",11373,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glycochenodeoxycholate glucuronide"
"CHEM100009271","HMDB0013127","Hydroxybutyrylcarnitine",11374,TRUE,TRUE,FALSE,1,FALSE,FALSE,"hydroxybutyrylcarnitine"
"HMDB0061677","HMDB0061677","O-Adipoylcarnitine",11375,TRUE,TRUE,FALSE,1,FALSE,FALSE,"o_adipoylcarnitine"
"HMDB0000641","HMDB0000641","L-Glutamine",11376,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_glutamine"
"CHEM100006651","","3,4-methyleneheptanoate",11377,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_4_methyleneheptanoate"
"HMDB0000355","HMDB0000355","3-Hydroxymethylglutaric acid",11378,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_hydroxymethylglutaric acid"
"CHEM100009232","","Thioproline",11382,TRUE,TRUE,FALSE,1,FALSE,FALSE,"thioproline"
"HMDB0041708","HMDB0041708","Caffeic acid 4-sulfate",11384,TRUE,TRUE,FALSE,1,FALSE,FALSE,"caffeic acid 4_sulfate"
"CHEM100009331","","Oleoylcholine",11385,TRUE,TRUE,FALSE,1,FALSE,FALSE,"oleoylcholine"
"CHEM100009332","","Arachidonoylcholine",11386,TRUE,TRUE,FALSE,1,FALSE,FALSE,"arachidonoylcholine"
"HMDB0000929","HMDB0000929","L-Tryptophan",11387,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_tryptophan"
"HMDB0000357","HMDB0000357","3-Hydroxybutyric acid",11388,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_hydroxybutyric acid"
"HMDB0000913","HMDB0000913","Vanillactic acid",11391,TRUE,TRUE,FALSE,1,FALSE,FALSE,"vanillactic acid"
"HMDB0000056","HMDB0000056","beta-Alanine",11393,TRUE,TRUE,FALSE,1,FALSE,FALSE,"beta_alanine"
"HMDB0004225","HMDB0004225","2-Oxoarginine",11395,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_oxoarginine"
"HMDB0000034","HMDB0000034","Adenine",11396,TRUE,TRUE,FALSE,1,FALSE,FALSE,"adenine"
"HMDB0000192","HMDB0000192","L-Cystine",11397,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_cystine"
"HMDB0000205","HMDB0000205","Phenylpyruvic acid",11398,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phenylpyruvic acid"
"HMDB0000148","HMDB0000148","L-Glutamic acid",11399,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_glutamic acid"
"HMDB0012091","HMDB0012091","SM(d18:0/22:0)",11400,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sm_d18_0_22_0"
"HMDB0012085","HMDB0012085","SM(d18:0/14:0)",11401,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sm_d18_0_14_0"
"HMDB0003148","HMDB0003148","Argininic acid",11402,TRUE,TRUE,FALSE,1,FALSE,FALSE,"argininic acid"
"HMDB0012087","HMDB0012087","SM(d18:0/18:0)",11404,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sm_d18_0_18_0"
"CHEM100015788","","Sphingomyelin (d18:2/18:1)*",11405,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_2_18_1"
"CHEM100015787","","Sphingomyelin (d18:1/19:0, d19:1/18:0)*",11406,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_1_19_0_d19_1_18_0"
"CHEM100015786","","Sphingomyelin (d18:0/20:0, d16:0/22:0)*",11407,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_0_20_0_d16_0_22_0"
"CHEM100006296","","Sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",11408,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_1_22_2_d18_2_22_1_d16_1_24_2"
"CHEM100015792","","Sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",11409,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_1_25_0_d19_0_24_1_d20_1_23_0_d19_1_24_0"
"CHEM100015789","","Sphingomyelin (d18:2/24:2)*",11410,TRUE,TRUE,FALSE,1,FALSE,FALSE,"sphingomyelin_d18_2_24_2"
