"","input_metabolite_name_final","original_index","contains_original","contains_derived","n_source_rows","input_hmdb_id","metabolite_id","input_pubchem","input_metabolite_name","input_chemspider","input_kegg","input_inchikey","input_chebi","multiple_identifiers","multiple_isomers","original","MLR_Harmonized_Name"
"6899","x_14071","2838",TRUE,FALSE,1,NA,"COMP35994",NA,"X - 14071",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6900","x_14082","2839",TRUE,FALSE,1,NA,"COMP36005_47984",NA,"X - 14082",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6901","x_14086","2840",TRUE,FALSE,1,NA,"COMP36009",NA,"X- 14086",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6902","x_14094","2841",TRUE,FALSE,1,NA,"COMP36018",NA,"X - 14094",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6903","x_14095","3671",TRUE,FALSE,1,NA,"COMP62087",NA,"X - 14095",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6904","x_14096","3670",TRUE,FALSE,1,NA,"COMP62086",NA,"X - 14096",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6905","x_14097","3548",TRUE,FALSE,1,NA,"COMP54769",NA,"X - 14097",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6906","x_14105","3687",TRUE,FALSE,1,NA,"COMP62117",NA,"X - 14105",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6907","x_14108","2843",TRUE,FALSE,1,NA,"COMP36032_44543",NA,"X - 14108",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6908","x_14113","3688",TRUE,FALSE,1,NA,"COMP62117",NA,"X - 14113",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6909","x_14121","3351",TRUE,FALSE,1,NA,"COMP47445",NA,"X - 14121",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6910","x_14141","3686",TRUE,FALSE,1,NA,"COMP62115",NA,"X - 14141",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6911","x_14155","2844",TRUE,FALSE,1,NA,"COMP36081",NA,"X - 14155",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6912","x_14189","2845",TRUE,FALSE,1,NA,"COMP36115",NA,"X- 14189",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6913","x_14192","2846",TRUE,FALSE,1,NA,"COMP36118",NA,"X - 14192",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6914","x_14193","3930",TRUE,FALSE,1,NA,"COMP63263",NA,"X - 14193",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6915","x_14196","3673",TRUE,FALSE,1,NA,"COMP62093",NA,"X - 14196",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6916","x_14198","2847",TRUE,FALSE,1,NA,"COMP36124",NA,"X - 14198",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6917","x_14205","2848",TRUE,FALSE,1,NA,"COMP36131",NA,"X- 14205",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6918","x_14208","2849",TRUE,FALSE,1,NA,"COMP36134",NA,"X- 14208",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6919","x_14213","2850",TRUE,FALSE,1,NA,"COMP36139",NA,"X - 14213",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6920","x_14228","2851",TRUE,FALSE,1,NA,"COMP36154_47458",NA,"X - 14228",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6921","x_14255","2852",TRUE,FALSE,1,NA,"COMP36181_47466",NA,"X - 14255",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6922","x_14272","2853",TRUE,FALSE,1,NA,"COMP36198_47467",NA,"X - 14272",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6923","x_14291","2854",TRUE,FALSE,1,NA,"COMP36217_48787",NA,"X - 14291",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6924","x_14302","3674",TRUE,FALSE,1,NA,"COMP62094",NA,"X - 14302",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6925","x_14304","2855",TRUE,FALSE,1,NA,"COMP36230",NA,"X- 14304",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6926","x_14314","3676",TRUE,FALSE,1,NA,"COMP62096",NA,"X - 14314",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6927","x_14318","2856",TRUE,FALSE,1,NA,"COMP36244_47475",NA,"X - 14318",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6928","x_14320","3839",TRUE,FALSE,1,NA,"COMP62835",NA,"X - 14320",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6929","x_14331","2857",TRUE,FALSE,1,NA,"COMP36257",NA,"X - 14331",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6930","x_14347","2858",TRUE,FALSE,1,NA,"COMP36273_47228_54776",NA,"X - 14347",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6931","x_14352","2859",TRUE,FALSE,1,NA,"COMP36278_47476",NA,"X - 14352",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6932","x_14364","3669",TRUE,FALSE,1,NA,"COMP62072",NA,"X - 14364",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6933","x_14374","2861",TRUE,FALSE,1,NA,"COMP36300_47491_49795",NA,"X - 14374",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6934","x_14384","2862",TRUE,FALSE,1,NA,"COMP36310_47231_57657",NA,"X - 14384",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6935","x_14411","2863",TRUE,FALSE,1,NA,"COMP36337",NA,"X - 14411",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6936","x_14427","3675",TRUE,FALSE,1,NA,"COMP62094",NA,"X - 14427",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6937","x_14445","2864",TRUE,FALSE,1,NA,"COMP36371",NA,"X - 14445",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6938","x_14450","2865",TRUE,FALSE,1,NA,"COMP36376",NA,"X- 14450",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6939","x_14465","3817",TRUE,FALSE,1,NA,"COMP62832",NA,"X - 14465",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6940","x_14473","3818",TRUE,FALSE,1,NA,"COMP62832",NA,"X - 14473",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6941","x_14478","2866",TRUE,FALSE,1,NA,"COMP36404",NA,"X- 14478",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6942","x_14486","1801",TRUE,FALSE,1,NA,"CHEM100001925",NA,"X- 14486",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6943","x_14530","2867",TRUE,FALSE,1,NA,"COMP36457",NA,"X - 14530",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6944","x_14541","2868",TRUE,FALSE,1,NA,"COMP36468",NA,"X- 14541",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6945","x_14567","2869",TRUE,FALSE,1,NA,"COMP36494",NA,"X___14567",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6946","x_14568","3819",TRUE,FALSE,1,NA,"COMP62832",NA,"X - 14568",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6947","x_14588","2870",TRUE,FALSE,1,NA,"COMP36515",NA,"X - 14588",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6948","x_14596","2871",TRUE,FALSE,1,NA,"COMP36523",NA,"X - 14596",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6949","x_14600","2872",TRUE,FALSE,1,NA,"COMP36527",NA,"X - 14600",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6950","x_14603","2873",TRUE,FALSE,1,NA,"COMP36530",NA,"X - 14603",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6951","x_14625","2874",TRUE,FALSE,1,NA,"COMP36552",NA,"X - 14625",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6952","x_14626","3861",TRUE,FALSE,1,NA,"COMP62889",NA,"X - 14626",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6953","x_14632","2875",TRUE,FALSE,1,NA,"COMP36559",NA,"X - 14632",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6954","x_14658","3863",TRUE,FALSE,1,NA,"COMP62890",NA,"X - 14658",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6955","x_14662","2876",TRUE,FALSE,1,NA,"COMP36589_46656",NA,"X - 14662",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6956","x_14663","2877",TRUE,FALSE,1,NA,"COMP36590",NA,"X - 14663",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6957","x_14665","6326",TRUE,FALSE,1,"HMDB0004148","HMDB04148","123932","X - 14665",NA,NA,NA,NA,FALSE,FALSE,NA,"Dopamine 4-sulfate"
"6958","x_14696","2878",TRUE,FALSE,1,NA,"COMP36623",NA,"X - 14696",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6959","x_14700","2879",TRUE,FALSE,1,NA,"COMP36627",NA,"X - 14700",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6960","x_14745","2880",TRUE,FALSE,1,NA,"COMP36673",NA,"X___14745",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6961","x_14808","2881",TRUE,FALSE,1,NA,"COMP36743",NA,"X - 14808",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6962","x_14837","3386",TRUE,FALSE,1,NA,"COMP48359",NA,"X - 14837",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6963","x_14838","3880",TRUE,FALSE,1,NA,"COMP62946",NA,"X - 14838",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6964","x_14904","2883",TRUE,FALSE,1,NA,"COMP36931_47204",NA,"X - 14904",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6965","x_14908","3340",TRUE,FALSE,1,NA,"COMP47240",NA,"X - 14908",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6966","x_14939","2884",TRUE,FALSE,1,NA,"COMP36966_46657",NA,"X - 14939",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6967","x_14961","2885",TRUE,FALSE,1,NA,"COMP36988",NA,"X - 14961",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6968","x_14977","2886",TRUE,FALSE,1,NA,"COMP37004",NA,"X- 14977",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6969","x_14979","2887",TRUE,FALSE,1,NA,"COMP37006",NA,"X - 14979",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6970","x_14987","55",TRUE,FALSE,1,NA,"BIOCHEM_X_14987",NA,"X - 14987",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6971","x_15011","2888",TRUE,FALSE,1,NA,"COMP37049",NA,"X - 15011",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6972","x_15117","2891",TRUE,FALSE,1,NA,"COMP37258",NA,"X - 15117",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6973","x_15136","2892",TRUE,FALSE,1,NA,"COMP37277_47619",NA,"X - 15136",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6974","x_15150","3341",TRUE,FALSE,1,NA,"COMP47259_37291",NA,"X - 15150",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6975","x_15160","3928",TRUE,FALSE,1,NA,"COMP63262",NA,"X - 15160",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6976","x_15161","2893",TRUE,FALSE,1,NA,"COMP37302",NA,"X - 15161",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6977","x_15165","2894",TRUE,FALSE,1,NA,"COMP37306",NA,"X - 15165",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6978","x_15168","2895",TRUE,FALSE,1,NA,"COMP37309_47521",NA,"X - 15168",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6979","x_15192","2896",TRUE,FALSE,1,NA,"COMP37333_47798",NA,"X - 15192",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6980","x_15220","2897",TRUE,FALSE,1,NA,"COMP37362_46658",NA,"X - 15220",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6981","x_15222","2898",TRUE,FALSE,1,NA,"COMP37364",NA,"X - 15222",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6982","x_15245","2900",TRUE,FALSE,1,NA,"COMP37387_46661",NA,"X - 15245",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6983","x_15301","2901",TRUE,FALSE,1,NA,"COMP37548",NA,"X - 15301",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6984","x_15306","2902",TRUE,FALSE,1,NA,"COMP37553",NA,"X - 15306",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6985","x_15346","2903",TRUE,FALSE,1,NA,"COMP37593",NA,"X___15346",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6986","x_15375","2904",TRUE,FALSE,1,NA,"COMP37622_46943",NA,"X - 15375",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6987","x_15382","2905",TRUE,FALSE,1,NA,"COMP37629_46941",NA,"X - 15382",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6988","x_15439","2906",TRUE,FALSE,1,NA,"COMP37687",NA,"X - 15439",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6989","x_15458","2907",TRUE,FALSE,1,NA,"COMP37706",NA,"X - 15458",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6990","x_15460","2908",TRUE,FALSE,1,NA,"COMP37708",NA,"X - 15460",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6991","x_15461","2909",TRUE,FALSE,1,NA,"COMP37709_46283",NA,"X - 15461",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6992","x_15469","3299",TRUE,FALSE,1,NA,"COMP46640",NA,"X - 15469",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6993","x_15472","2910",TRUE,FALSE,1,NA,"COMP37720_47623",NA,"X - 15472",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6994","x_15474","2911",TRUE,FALSE,1,NA,"COMP37722",NA,"X___15474",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6995","x_15477","2912",TRUE,FALSE,1,NA,"COMP37725_47799",NA,"X - 15477",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6996","x_15484","2913",TRUE,FALSE,1,NA,"COMP37732_46940",NA,"X - 15484",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6997","x_15486","2914",TRUE,FALSE,1,NA,"COMP37734_46265_46266",NA,"X - 15486",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6998","x_15489","3089",TRUE,FALSE,1,NA,"COMP40254_37737",NA,"X___15489",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"6999","x_15492","2915",TRUE,FALSE,1,NA,"COMP37740_46662",NA,"X - 15492",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7000","x_15497","3776",TRUE,FALSE,1,NA,"COMP62566",NA,"X - 15497",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7001","x_15502","6569",TRUE,FALSE,1,"HMDB0006409","HMDB06409","153005","X - 15502",NA,NA,NA,NA,FALSE,FALSE,NA,"Tyramine-O-sulfate"
"7002","x_15503","2916",TRUE,FALSE,1,NA,"COMP37751_46977_49565",NA,"X - 15503",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7003","x_15523","2917",TRUE,FALSE,1,NA,"COMP37771_47985",NA,"X - 15523",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7004","x_15528","2918",TRUE,FALSE,1,NA,"COMP37776",NA,"X - 15528",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7005","x_15537","2919",TRUE,FALSE,1,NA,"COMP37785",NA,"X___15537",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7006","x_15558","2920",TRUE,FALSE,1,NA,"COMP37807",NA,"X___15558",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7007","x_15559","2921",TRUE,FALSE,1,NA,"COMP37808",NA,"X___15559",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7008","x_15562","2922",TRUE,FALSE,1,NA,"COMP37811_47628",NA,"X___15562",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7009","x_15563","2923",TRUE,FALSE,1,NA,"COMP37812_47631",NA,"X___15563",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7010","x_15564","2924",TRUE,FALSE,1,NA,"COMP37813_37837",NA,"X - 15564",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7011","x_15572","2925",TRUE,FALSE,1,NA,"COMP37821",NA,"X - 15572",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7012","x_15581","56",TRUE,FALSE,1,NA,"BIOCHEM_X_15581",NA,"X - 15581",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7013","x_15591","57",TRUE,FALSE,1,NA,"BIOCHEM_X_15591",NA,"X - 15591",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7014","x_15605","2926",TRUE,FALSE,1,NA,"COMP37854",NA,"X - 15605",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7015","x_15609","2927",TRUE,FALSE,1,NA,"COMP37858",NA,"X - 15609",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7016","x_15624","2928",TRUE,FALSE,1,NA,"COMP37873",NA,"X - 15624",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7017","x_15634","2929",TRUE,FALSE,1,NA,"COMP37883",NA,"X - 15634",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7018","x_15636","2152",TRUE,FALSE,1,NA,"CHEM100006171",NA,"X - 15636",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7019","x_15650","2930",TRUE,FALSE,1,NA,"COMP37899",NA,"X___15650",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7020","x_15664","2931",TRUE,FALSE,1,NA,"COMP37913",NA,"X - 15664",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7021","x_15666","2932",TRUE,FALSE,1,NA,"COMP37915_47800",NA,"X - 15666",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7022","x_15667","2933",TRUE,FALSE,1,NA,"COMP37916",NA,"X - 15667",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7023","x_15668","2934",TRUE,FALSE,1,NA,"COMP37917",NA,"X - 15668",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7024","x_15672","2935",TRUE,FALSE,1,NA,"COMP37921",NA,"X - 15672",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7025","x_15674","2936",TRUE,FALSE,1,NA,"COMP37923_46665",NA,"X - 15674",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7026","x_15675","2937",TRUE,FALSE,1,NA,"COMP37924",NA,"X - 15675",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7027","x_15678","2938",TRUE,FALSE,1,NA,"COMP37927_47645",NA,"X - 15678",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7028","x_15708","2939",TRUE,FALSE,1,NA,"COMP37957",NA,"X - 15708",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7029","x_15728","2940",TRUE,FALSE,1,NA,"COMP37977_46666",NA,"X - 15728",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7030","x_15732","58",TRUE,FALSE,1,NA,"BIOCHEM_X_15732",NA,"X - 15732",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7031","x_15737","2941",TRUE,FALSE,1,NA,"COMP37986",NA,"X - 15737",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7032","x_15743","2942",TRUE,FALSE,1,NA,"COMP37997",NA,"X - 15743",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7033","x_15754","2943",TRUE,FALSE,1,NA,"COMP38009",NA,"X - 15754",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7034","x_15808","2944",TRUE,FALSE,1,NA,"COMP38063",NA,"X - 15808",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7035","x_15809","2945",TRUE,FALSE,1,NA,"COMP38064",NA,"X - 15809",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7036","x_15824","7538",TRUE,FALSE,1,NA,"HMDB15150",NA,"X - 15824",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7037","x_15825","2946",TRUE,FALSE,1,NA,"COMP38082",NA,"X - 15825",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7038","x_15863","2948",TRUE,FALSE,1,NA,"COMP38212_47573_52353",NA,"X - 15863",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7039","x_15904","2949",TRUE,FALSE,1,NA,"COMP38231",NA,"X - 15904",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7040","x_15933","2791",TRUE,FALSE,1,NA,"COMP35335_38363_ATBC2",NA,"X - 15933",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7041","x_16013","2950",TRUE,FALSE,1,NA,"COMP38454",NA,"X___16013",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7042","x_16036","2951",TRUE,FALSE,1,NA,"COMP38478",NA,"X - 16036",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7043","x_16044","2952",TRUE,FALSE,1,NA,"COMP38486",NA,"X - 16044",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7044","x_16071","3853",TRUE,FALSE,1,NA,"COMP62863",NA,"X - 16071",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7045","x_16083","3708",TRUE,FALSE,1,NA,"COMP62261",NA,"X - 16083",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7046","x_16087","2954",TRUE,FALSE,1,NA,"COMP38530_47988",NA,"X - 16087",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7047","x_16089","2955",TRUE,FALSE,1,NA,"COMP38532",NA,"X - 16089",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7048","x_16094","2956",TRUE,FALSE,1,NA,"COMP38537",NA,"X___16094",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7049","x_16103","2957",TRUE,FALSE,1,NA,"COMP38546",NA,"X - 16103",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7050","x_16120","2958",TRUE,FALSE,1,NA,"COMP38567",NA,"X___16120",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7051","x_16121","2959",TRUE,FALSE,1,NA,"COMP38568",NA,"X - 16121",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7052","x_16123","3806",TRUE,FALSE,1,NA,"COMP62810",NA,"X - 16123",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7053","x_16124","2960",TRUE,FALSE,1,NA,"COMP38571_46461",NA,"X - 16124",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7054","x_16125","2961",TRUE,FALSE,1,NA,"COMP38572",NA,"X - 16125",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7055","x_16128","2962",TRUE,FALSE,1,NA,"COMP38575",NA,"X - 16128",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7056","x_16129","2963",TRUE,FALSE,1,NA,"COMP38576_46642",NA,"X - 16129",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7057","x_16130","2964",TRUE,FALSE,1,NA,"COMP38577_47647",NA,"X - 16130",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7058","x_16132","3814",TRUE,FALSE,1,NA,"COMP62816",NA,"X - 16132",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7059","x_16133","2965",TRUE,FALSE,1,NA,"COMP38580",NA,"X - 16133",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7060","x_16134","3695",TRUE,FALSE,1,NA,"COMP62148",NA,"X - 16134",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7061","x_16135","3697",TRUE,FALSE,1,NA,"COMP62149",NA,"X - 16135",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7062","x_16136","2967",TRUE,FALSE,1,NA,"COMP38583",NA,"X - 16136",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7063","x_16137","2968",TRUE,FALSE,1,NA,"COMP38584",NA,"X - 16137",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7064","x_16200","2969",TRUE,FALSE,1,NA,"COMP38761",NA,"X___16200",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7065","x_16206","2970",TRUE,FALSE,1,NA,"COMP38772",NA,"X - 16206",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7066","x_16209","2971",TRUE,FALSE,1,NA,"COMP38775",NA,"X - 16209",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7067","x_16236","2972",TRUE,FALSE,1,NA,"COMP38804",NA,"X - 16236",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7068","x_16245","2973",TRUE,FALSE,1,NA,"COMP38813_46669",NA,"X - 16245",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7069","x_16250","2974",TRUE,FALSE,1,NA,"COMP38819",NA,"X - 16250",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7070","x_16271","2975",TRUE,FALSE,1,NA,"COMP38840_46357",NA,"X - 16271",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7071","x_16288","3820",TRUE,FALSE,1,NA,"COMP62832",NA,"X - 16288",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7072","x_16296","2976",TRUE,FALSE,1,NA,"COMP38865",NA,"X - 16296",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7073","x_16343","3926",TRUE,FALSE,1,NA,"COMP63260",NA,"X - 16343",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7074","x_16394","2977",TRUE,FALSE,1,NA,"COMP38963",NA,"X - 16394",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7075","x_16397","2978",TRUE,FALSE,1,NA,"COMP38966_47802",NA,"X - 16397",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7076","x_16444","2979",TRUE,FALSE,1,NA,"COMP39015",NA,"X___16444",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7077","x_16480","3614",TRUE,FALSE,1,NA,"COMP61860",NA,"X - 16480",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7078","x_16483","59",TRUE,FALSE,1,NA,"BIOCHEM_X_16483",NA,"X - 16483",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7079","x_16485","60",TRUE,FALSE,1,NA,"BIOCHEM_X_16485",NA,"X - 16485",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7080","x_16486","61",TRUE,FALSE,1,NA,"BIOCHEM_X_16486",NA,"X - 16486",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7081","x_16491","2980",TRUE,FALSE,1,NA,"COMP39064",NA,"X___16491",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7082","x_16534","2981",TRUE,FALSE,1,NA,"COMP39107",NA,"X - 16534",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7083","x_16557","62",TRUE,FALSE,1,NA,"BIOCHEM_X_16557",NA,"X - 16557",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7084","x_16564","2982",TRUE,FALSE,1,NA,"COMP39137_40123_46672_47815",NA,"X - 16564",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7085","x_16569","2984",TRUE,FALSE,1,NA,"COMP39142",NA,"X - 16569",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7086","x_16570","2985",TRUE,FALSE,1,NA,"COMP39143_40131_47013",NA,"X - 16570",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"7087","x_16570_2","2986",TRUE,FALSE,1,NA,"COMP39143_40131_47013_SPA21",NA,"X - 16570_2",NA,NA,NA,NA,FALSE,FALSE,NA,NA
