"input_metabolite_name_final","original_index","contains_original","contains_derived","n_source_rows","input_hmdb_id","metabolite_id","input_pubchem","input_metabolite_name","input_chemspider","input_kegg","input_inchikey","input_chebi","multiple_identifiers","multiple_isomers","original"
"palmitoleoyl_linoleoyl_glycerol_16_1_18_2_1","6647",TRUE,FALSE,1,"HMDB0007132","HMDB07132",NA,"palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoleoyl_oleoyl_glycerol_16_1_18_1_2","2246",TRUE,FALSE,1,NA,"CHEM100009054",NA,"palmitoleoyl-oleoyl-glycerol (16:1/18:1) [2]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoleoyl_sphingomyelin","2051",TRUE,FALSE,1,NA,"CHEM100004329",NA,"palmitoleoyl sphingomyelin*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoleoylcarnitine_c16_1","7319",TRUE,FALSE,1,NA,"HMDB13207","71464547","palmitoleoylcarnitine (C16:1)*",28639183,NA,NA,NA,FALSE,FALSE,NA
"palmitoloelycholine","2288",TRUE,FALSE,1,NA,"CHEM100009334",NA,"palmitoloelycholine",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_arachidonoyl_glycerol_16_0_20_4_1","2318",TRUE,FALSE,1,"HMDB0007112","CHEM100010924",NA,"palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_arachidonoyl_glycerol_16_0_20_4_2","2319",TRUE,FALSE,1,"HMDB0007112","CHEM100010925",NA,"palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_arachidonoyl_glycerophosphocholine","2140",TRUE,FALSE,1,NA,"CHEM100006132",NA,"palmitoyl-arachidonoyl-glycerophosphocholine (1)*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_carnitine","4919",TRUE,FALSE,1,NA,"HMDB00222",NA,"Palmitoyl carnitine",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_dihydrosphingomyelin_d18_0_16_0","2220",TRUE,FALSE,1,NA,"CHEM100008954","9939965","palmitoyl dihydrosphingomyelin (d18:0/16:0)*",8115586,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_docosahexaenoyl_glycerol_16_0_22_6_1","6640",TRUE,FALSE,1,"HMDB0007121","HMDB07121",NA,"palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_ethanolamide","6044",TRUE,FALSE,1,"HMDB0002100","HMDB02100","4671","palmitoyl ethanolamide",4509,"C16512",NA,NA,FALSE,FALSE,NA
"palmitoyl_linolenoyl_glycerol_16_0_18_3_2","3553",TRUE,FALSE,1,"HMDB0007105","COMP54965",NA,"palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_linoleoyl_glycerol_16_0_18_2_1","6639",TRUE,FALSE,1,"HMDB0005207","HMDB07103","9543695","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*",7822645,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_linoleoyl_glycerol_16_0_18_2_1","6638",TRUE,FALSE,NA,"HMDB0007103","HMDB07103","9543695","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*",NA,"","",NA,FALSE,FALSE,TRUE
"palmitoyl_linoleoyl_glycerol_16_0_18_2_2","2248",TRUE,FALSE,1,"HMDB0007103","CHEM100009055",NA,"palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_linoleoyl_glycerophosphocholine","2141",TRUE,FALSE,1,NA,"CHEM100006133",NA,"palmitoyl-linoleoyl-glycerophosphocholine (1)*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_linoleoyl_glycerophosphoinositol","2144",TRUE,FALSE,1,NA,"CHEM100006138",NA,"palmitoyl-linoleoyl-glycerophosphoinositol (1)*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_oleoyl_glycerol_16_0_18_1_1","2310",TRUE,FALSE,1,"HMDB0007102","CHEM100010916",NA,"palmitoyl-oleoyl-glycerol (16:0/18:1) [1]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_oleoyl_glycerol_16_0_18_1_2","2311",TRUE,FALSE,1,"HMDB0007102","CHEM100010917",NA,"palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_oleoyl_glycerophosphocholine","2146",TRUE,FALSE,1,NA,"CHEM100006142",NA,"palmitoyl-oleoyl-glycerophosphocholine (1)*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_oleoyl_glycerophosphoglycerol","2149",TRUE,FALSE,1,NA,"CHEM100006159",NA,"palmitoyl-oleoyl-glycerophosphoglycerol (2)*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_palmitoyl_glycerophosphocholine","2150",TRUE,FALSE,1,NA,"CHEM100006160",NA,"palmitoyl-palmitoyl-glycerophosphocholine (1)*",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_sphingomyelin","6859",TRUE,FALSE,1,"HMDB0061712","HMDB10169","9939941","palmitoyl sphingomyelin",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_sphingomyelin_d18_1_16_0","6860",TRUE,FALSE,1,NA,"HMDB10169","9939941","palmitoyl sphingomyelin (d18:1/16:0)",8115562,NA,NA,NA,FALSE,FALSE,NA
"palmitoyl_sphingosine_phosphoethanolamine_d18_1_16_0","3894",TRUE,FALSE,1,NA,"COMP62984",NA,"palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)",NA,NA,NA,NA,FALSE,FALSE,NA
"palmitoylcarnitine","8044",FALSE,TRUE,NA,"HMDB0000222","HMDB00222","11953816","Palmitoylcarnitine",NA,"","",NA,TRUE,FALSE,FALSE
"palmitoylcarnitine","8045",FALSE,TRUE,NA,"HMDB0000222","HMDB00222","11953816","palmitoylcarnitine",NA,"","",NA,TRUE,FALSE,FALSE
"palmitoylcarnitine","4920",TRUE,FALSE,NA,"HMDB0000222","HMDB00222","461","palmitoylcarnitine",NA,"C02990",NA,NA,FALSE,FALSE,TRUE
"palmitoylcarnitine","8044",FALSE,TRUE,NA,"HMDB0000222","HMDB00222","461","Palmitoylcarnitine",NA,"","",NA,TRUE,FALSE,FALSE
"palmitoylcarnitine","8045",FALSE,TRUE,NA,"HMDB0000222","HMDB00222","461","palmitoylcarnitine",NA,"","",NA,TRUE,FALSE,FALSE
"palmitoylcarnitine_c16","4921",TRUE,FALSE,1,"HMDB0000222","HMDB00222","461","palmitoylcarnitine (C16)",448,"C02990",NA,NA,FALSE,FALSE,NA
"palmitoylcholine","2266",TRUE,FALSE,1,NA,"CHEM100009233","151731","palmitoylcholine",133731,NA,NA,NA,FALSE,FALSE,NA
"pantoprazole","6395",TRUE,FALSE,1,"HMDB0005017","HMDB05017","4679","pantoprazole",NA,NA,NA,NA,FALSE,FALSE,NA
"pantothenate","4897",TRUE,FALSE,1,"HMDB0000210","HMDB00210","6613","pantothenate",6361,"C00864",NA,NA,FALSE,FALSE,NA
"pantothenate_vitamin_b5","4898",TRUE,FALSE,1,NA,"HMDB00210","6613","pantothenate (Vitamin B5)",NA,NA,NA,NA,FALSE,FALSE,NA
"pantothenic_acid","4899",TRUE,FALSE,1,"HMDB0000210","HMDB00210",NA,"Pantothenic acid",NA,NA,NA,NA,FALSE,FALSE,NA
"pantothenol","6340",TRUE,FALSE,1,"HMDB0004231","HMDB04231",NA,"pantothenol",NA,NA,NA,NA,FALSE,FALSE,NA
"paraxanthine","6173",FALSE,TRUE,1,"","HMDB02825_HMDB01860","","Paraxanthine",NA,"",NA,NA,FALSE,TRUE,FALSE
"paraxanthine","5922",TRUE,FALSE,1,"HMDB0001860","HMDB01860","4687","paraxanthine",4525,"C13747",NA,NA,FALSE,FALSE,NA
"paroxetine","1975",TRUE,FALSE,1,NA,"CHEM100003442","43815","paroxetine",NA,NA,NA,NA,FALSE,FALSE,NA
"pc","838",TRUE,FALSE,1,NA,"BM00190",NA,"pc",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c24_0","4001",TRUE,FALSE,1,NA,"CSID24822227",NA,"PC aa C24:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c26_0","4027",TRUE,FALSE,1,NA,"CSID24822437",NA,"PC aa C26:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c28_1","3991",TRUE,FALSE,1,NA,"CSID24822210",NA,"PC aa C28:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c30_0","3996",TRUE,FALSE,1,NA,"CSID24822213",NA,"PC aa C30:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c32_0","4023",TRUE,FALSE,1,NA,"CSID24822417",NA,"PC aa C32:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c32_1","6682",TRUE,FALSE,1,"HMDB0007873","HMDB07873",NA,"PC aa C32:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c32_2","4009",TRUE,FALSE,1,NA,"CSID24822404",NA,"PC aa C32:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c32_3","6691",TRUE,FALSE,1,"HMDB0007876","HMDB07876",NA,"PC aa C32:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c34_1","4179",TRUE,FALSE,1,NA,"CSID4940699",NA,"PC aa C34:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c34_2","4030",TRUE,FALSE,1,NA,"CSID24822448",NA,"PC aa C34:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c34_3","4013",TRUE,FALSE,1,NA,"CSID24822407",NA,"PC aa C34:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c34_4","4072",TRUE,FALSE,1,NA,"CSID24822573",NA,"PC aa C34:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c36_0","4004",TRUE,FALSE,1,NA,"CSID24822327",NA,"PC aa C36:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c36_1","4036",TRUE,FALSE,1,NA,"CSID24822459",NA,"PC aa C36:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c36_2","4061",TRUE,FALSE,1,NA,"CSID24822532",NA,"PC aa C36:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c36_3","4041",TRUE,FALSE,1,NA,"CSID24822466",NA,"PC aa C36:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c36_4","4184",TRUE,FALSE,1,NA,"CSID4942851",NA,"PC aa C36:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c36_5","4018",TRUE,FALSE,1,NA,"CSID24822409",NA,"PC aa C36:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c36_6","4189",TRUE,FALSE,1,NA,"CSID4946694",NA,"PC aa C36:6",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c38_0","4046",TRUE,FALSE,1,NA,"CSID24822473",NA,"PC aa C38:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c38_1","4082",TRUE,FALSE,1,NA,"CSID24822627",NA,"PC aa C38:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c38_3","4077",TRUE,FALSE,1,NA,"CSID24822578",NA,"PC aa C38:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c38_4","4051",TRUE,FALSE,1,NA,"CSID24822488",NA,"PC aa C38:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c38_5","6717",TRUE,FALSE,1,"HMDB0007989","HMDB07989",NA,"PC aa C38:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c38_6","4095",TRUE,FALSE,1,NA,"CSID24822657",NA,"PC aa C38:6",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c40_1","4068",TRUE,FALSE,1,NA,"CSID24822555",NA,"PC aa C40:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c40_2","4090",TRUE,FALSE,1,NA,"CSID24822650",NA,"PC aa C40:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c40_3","4085",TRUE,FALSE,1,NA,"CSID24822638",NA,"PC aa C40:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c40_4","6742",TRUE,FALSE,1,"HMDB0008054","HMDB08054",NA,"PC aa C40:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c40_5","4056",TRUE,FALSE,1,NA,"CSID24822495",NA,"PC aa C40:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c40_6","6750",TRUE,FALSE,1,"HMDB0008057","HMDB08057",NA,"PC aa C40:6",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c42_0","6756",TRUE,FALSE,1,"HMDB0008058","HMDB08058",NA,"PC aa C42:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c42_1","6765",TRUE,FALSE,1,"HMDB0008124","HMDB08124",NA,"PC aa C42:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c42_2","4100",TRUE,FALSE,1,NA,"CSID24822678",NA,"PC aa C42:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c42_4","6785",TRUE,FALSE,1,"HMDB0008573","HMDB08573",NA,"PC aa C42:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c42_5","6778",TRUE,FALSE,1,"HMDB0008287","HMDB08287",NA,"PC aa C42:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_aa_c42_6","3982",TRUE,FALSE,1,NA,"CSID24608205",NA,"PC aa C42:6",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c30_0","4105",TRUE,FALSE,1,NA,"CSID24822837",NA,"PC ae C30:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c30_1","7368",TRUE,FALSE,1,NA,"HMDB13402",NA,"PC ae C30:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c30_2","7381",TRUE,FALSE,1,"HMDB0013410","HMDB13410",NA,"PC ae C30:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c32_1","4110",TRUE,FALSE,1,NA,"CSID24822840",NA,"PC ae C32:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c32_2","4147",TRUE,FALSE,1,NA,"CSID24822939",NA,"PC ae C32:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c34_0","4216",TRUE,FALSE,1,NA,"CSID8756279",NA,"PC ae C34:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c34_1","4125",TRUE,FALSE,1,NA,"CSID24822888",NA,"PC ae C34:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c34_2","7024",TRUE,FALSE,1,"HMDB0011151","HMDB11151",NA,"PC ae C34:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c34_3","4211",TRUE,FALSE,1,NA,"CSID8708435",NA,"PC ae C34:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c36_0","7371",TRUE,FALSE,1,"HMDB0013406","HMDB13406",NA,"PC ae C36:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c36_1","4115",TRUE,FALSE,1,NA,"CSID24822863",NA,"PC ae C36:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c36_2","7064",TRUE,FALSE,1,"HMDB0011243","HMDB11243",NA,"PC ae C36:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c36_3","4173",TRUE,FALSE,1,NA,"CSID24958570",NA,"PC ae C36:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c36_4","4194",TRUE,FALSE,1,NA,"CSID4947173",NA,"PC ae C36:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c36_5","4206",TRUE,FALSE,1,NA,"CSID8660716",NA,"PC ae C36:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c38_0","4130",TRUE,FALSE,1,NA,"CSID24822894",NA,"PC ae C38:0",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c38_1","4134",TRUE,FALSE,1,NA,"CSID24822895",NA,"PC ae C38:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c38_2","7386",TRUE,FALSE,1,"HMDB0013431","HMDB13431",NA,"PC ae C38:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c38_3","7411",TRUE,FALSE,1,"HMDB0013439","HMDB13439",NA,"PC ae C38:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c38_4","4137",TRUE,FALSE,1,NA,"CSID24822898",NA,"PC ae C38:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c38_5","4120",TRUE,FALSE,1,NA,"CSID24822871",NA,"PC ae C38:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c38_6","7376",TRUE,FALSE,1,"HMDB0013409","HMDB13409",NA,"PC ae C38:6",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c40_1","7391",TRUE,FALSE,1,"HMDB0013433","HMDB13433",NA,"PC ae C40:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c40_2","7401",TRUE,FALSE,1,"HMDB0013437","HMDB13437",NA,"PC ae C40:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c40_3","7424",TRUE,FALSE,1,"HMDB0013445","HMDB13445",NA,"PC ae C40:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c40_4","7416",TRUE,FALSE,1,"HMDB0013442","HMDB13442",NA,"PC ae C40:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c40_5","4142",TRUE,FALSE,1,NA,"CSID24822903",NA,"PC ae C40:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c40_6","3986",TRUE,FALSE,1,NA,"CSID24608218",NA,"PC ae C40:6",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c42_1","7396",TRUE,FALSE,1,"HMDB0013434","HMDB13434",NA,"PC ae C42:1",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c42_2","7406",TRUE,FALSE,1,"HMDB0013438","HMDB13438",NA,"PC ae C42:2",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c42_3","7452",TRUE,FALSE,1,"HMDB0013458","HMDB13458",NA,"PC ae C42:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c42_4","7429",TRUE,FALSE,1,"HMDB000013448_HMDB13454","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA
"pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013448","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA
"pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013454","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA
"pc_ae_c42_5","7442",TRUE,FALSE,1,"HMDB0013451","HMDB13451",NA,"PC ae C42:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c44_3","7433",TRUE,FALSE,1,"HMDB0013449","HMDB13449",NA,"PC ae C44:3",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c44_4","7457",TRUE,FALSE,1,"HMDB0013460","HMDB13460",NA,"PC ae C44:4",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c44_5","7447",TRUE,FALSE,1,"HMDB0013456","HMDB13456",NA,"PC ae C44:5",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_ae_c44_6","7437",TRUE,FALSE,1,"HMDB0013450","HMDB13450",NA,"PC ae C44:6",NA,NA,NA,NA,FALSE,FALSE,NA
"pc_p_34_2","7792",FALSE,TRUE,1,NA,"ME056261",NA,"PC(P-34:2)",NA,NA,NA,NA,FALSE,TRUE,NA
"pc_p_36_4","7793|7794",FALSE,TRUE,2,NA,"ME056263",NA,"PC(P-36:4)",NA,NA,NA,NA,FALSE,TRUE,NA
"pc_p_38_4","7813",FALSE,TRUE,1,NA,"ME056445",NA,"PC(P-38:4)",NA,NA,NA,NA,FALSE,TRUE,NA
"pc_p_38_5","7795",FALSE,TRUE,1,NA,"ME056263",NA,"PC(P-38:5)",NA,NA,NA,NA,FALSE,TRUE,NA
"pcaac281_in_micromole_l","3992",TRUE,FALSE,1,NA,"CSID24822210",NA,"pcaac281 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac300_in_micromole_l","3997",TRUE,FALSE,1,NA,"CSID24822213",NA,"pcaac300 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac320_in_micromole_l","4024",TRUE,FALSE,1,NA,"CSID24822417",NA,"pcaac320 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac321_in_micromole_l","6683",TRUE,FALSE,1,NA,"HMDB07873",NA,"pcaac321 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac323_in_micromole_l","6692",TRUE,FALSE,1,NA,"HMDB07876",NA,"pcaac323 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac341_in_micromole_l","4180",TRUE,FALSE,1,NA,"CSID4940699",NA,"pcaac341 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac342_in_micromole_l","4031",TRUE,FALSE,1,NA,"CSID24822448",NA,"pcaac342 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac343_in_micromole_l","4014",TRUE,FALSE,1,NA,"CSID24822407",NA,"pcaac343 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac344_in_micromole_l","4073",TRUE,FALSE,1,NA,"CSID24822573",NA,"pcaac344 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac360_in_micromole_l","4005",TRUE,FALSE,1,NA,"CSID24822327",NA,"pcaac360 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac361_in_micromole_l","4037",TRUE,FALSE,1,NA,"CSID24822459",NA,"pcaac361 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac362_in_micromole_l","4062",TRUE,FALSE,1,NA,"CSID24822532",NA,"pcaac362 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac363_in_micromole_l","4042",TRUE,FALSE,1,NA,"CSID24822466",NA,"pcaac363 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac364_in_micromole_l","4185",TRUE,FALSE,1,NA,"CSID4942851",NA,"pcaac364 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac365_in_micromole_l","4019",TRUE,FALSE,1,NA,"CSID24822409",NA,"pcaac365 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac366_in_micromole_l","4190",TRUE,FALSE,1,NA,"CSID4946694",NA,"pcaac366 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac380_in_micromole_l","4047",TRUE,FALSE,1,NA,"CSID24822473",NA,"pcaac380 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac383_in_micromole_l","4078",TRUE,FALSE,1,NA,"CSID24822578",NA,"pcaac383 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac384_in_micromole_l","4052",TRUE,FALSE,1,NA,"CSID24822488",NA,"pcaac384 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac385_in_micromole_l","6718",TRUE,FALSE,1,NA,"HMDB07989",NA,"pcaac385 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac386_in_micromole_l","4096",TRUE,FALSE,1,NA,"CSID24822657",NA,"pcaac386 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac402_in_micromole_l","4091",TRUE,FALSE,1,NA,"CSID24822650",NA,"pcaac402 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac403_in_micromole_l","4086",TRUE,FALSE,1,NA,"CSID24822638",NA,"pcaac403 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac404_in_micromole_l","6743",TRUE,FALSE,1,NA,"HMDB08054",NA,"pcaac404 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac405_in_micromole_l","4057",TRUE,FALSE,1,NA,"CSID24822495",NA,"pcaac405 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac406_in_micromole_l","6751",TRUE,FALSE,1,NA,"HMDB08057",NA,"pcaac406 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac420_in_micromole_l","6757",TRUE,FALSE,1,NA,"HMDB08058",NA,"pcaac420 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac421_in_micromole_l","6766",TRUE,FALSE,1,NA,"HMDB08124",NA,"pcaac421 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac422_in_micromole_l","4101",TRUE,FALSE,1,NA,"CSID24822678",NA,"pcaac422 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac424_in_micromole_l","6786",TRUE,FALSE,1,NA,"HMDB08573",NA,"pcaac424 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaac425_in_micromole_l","6779",TRUE,FALSE,1,NA,"HMDB08287",NA,"pcaac425 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec300_in_micromole_l","4106",TRUE,FALSE,1,NA,"CSID24822837",NA,"pcaec300 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec302_in_micromole_l","7382",TRUE,FALSE,1,NA,"HMDB13410",NA,"pcaec302 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec321_in_micromole_l","4111",TRUE,FALSE,1,NA,"CSID24822840",NA,"pcaec321 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec322_in_micromole_l","4148",TRUE,FALSE,1,NA,"CSID24822939",NA,"pcaec322 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec340_in_micromole_l","4217",TRUE,FALSE,1,NA,"CSID8756279",NA,"pcaec340 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec341_in_micromole_l","4126",TRUE,FALSE,1,NA,"CSID24822888",NA,"pcaec341 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec342_in_micromole_l","7025",TRUE,FALSE,1,NA,"HMDB11151",NA,"pcaec342 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec343_in_micromole_l","4212",TRUE,FALSE,1,NA,"CSID8708435",NA,"pcaec343 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
"pcaec360_in_micromole_l","7372",TRUE,FALSE,1,NA,"HMDB13406",NA,"pcaec360 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA
