"","input_pubchem_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_2",".row_id_moore","hmdb_id_final","biochemical_final_final_final","uid_01_final_2",".row_id_comets","source"
"4081",NA,"HMDB0005404",NA,NA,NA,NA,"c56_2 tag","HMDB0005404",7490,"HMDB0005404","tg_18_0_18_1_9z_20_1_11z","HMDB0005409",6094,"COMETS_MOORE"
"4082",NA,"HMDB0005404",NA,NA,NA,NA,"c56_2 tag","HMDB0005404",7490,"HMDB0005404","tg_18_0_18_2_9z_12z_20_0","HMDB0005409",6095,"COMETS_MOORE"
"4083",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3_tag","HMDB0005405",7492,"HMDB0005405","tg_18_0_18_1_9z_18_2_9z_12z","HMDB0005405",1551,"COMETS_MOORE"
"4084",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3_tag","HMDB0005405",7492,"HMDB0005405","c54_3 tag +nh4","C54_3_TAG_+NH4",5985,"COMETS_MOORE"
"4085",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3_tag","HMDB0005405",7492,"HMDB0005405","tg_18_0_18_1_9z_18_2_9z_12z","C54_3_TAG_+NH4",5986,"COMETS_MOORE"
"4086",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3_tag","HMDB0005405",7492,"HMDB0005405","c54_3 tag +nh4","HMDB0005405",5989,"COMETS_MOORE"
"4087",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3 tag","HMDB0005405",7493,"HMDB0005405","tg_18_0_18_1_9z_18_2_9z_12z","HMDB0005405",1551,"COMETS_MOORE"
"4088",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3 tag","HMDB0005405",7493,"HMDB0005405","c54_3 tag +nh4","C54_3_TAG_+NH4",5985,"COMETS_MOORE"
"4089",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3 tag","HMDB0005405",7493,"HMDB0005405","tg_18_0_18_1_9z_18_2_9z_12z","C54_3_TAG_+NH4",5986,"COMETS_MOORE"
"4090",NA,"HMDB0005405",NA,NA,NA,NA,"c54_3 tag","HMDB0005405",7493,"HMDB0005405","c54_3 tag +nh4","HMDB0005405",5989,"COMETS_MOORE"
"4091",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","tg_18_0_18_1_9z_20_4_5z_8z_11z_14z","HMDB0005406",1576,"COMETS_MOORE"
"4092",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","c56_5 tag +nh4","C56_5_TAG_+NH4",6148,"COMETS_MOORE"
"4093",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","tg_18_0_18_1_9z_20_4_5z_8z_11z_14z","C56_5_TAG_+NH4",6149,"COMETS_MOORE"
"4094",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","tg_18_2_9z_12z_18_2_9z_12z_20_1_11z","C56_5_TAG_+NH4",6150,"COMETS_MOORE"
"4095",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","c56_5 tag +nh4","HMDB0005406",6157,"COMETS_MOORE"
"4096",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","tg_18_2_9z_12z_18_2_9z_12z_20_1_11z","HMDB0005406",6158,"COMETS_MOORE"
"4097",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","c56_5 tag +nh4","HMDB0005473",6165,"COMETS_MOORE"
"4098",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","tg_18_0_18_1_9z_20_4_5z_8z_11z_14z","HMDB0005473",6166,"COMETS_MOORE"
"4099",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5_tag","HMDB0005406",7496,"HMDB0005406","tg_18_2_9z_12z_18_2_9z_12z_20_1_11z","HMDB0005473",6167,"COMETS_MOORE"
"4100",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","tg_18_0_18_1_9z_20_4_5z_8z_11z_14z","HMDB0005406",1576,"COMETS_MOORE"
"4101",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","c56_5 tag +nh4","C56_5_TAG_+NH4",6148,"COMETS_MOORE"
"4102",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","tg_18_0_18_1_9z_20_4_5z_8z_11z_14z","C56_5_TAG_+NH4",6149,"COMETS_MOORE"
"4103",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","tg_18_2_9z_12z_18_2_9z_12z_20_1_11z","C56_5_TAG_+NH4",6150,"COMETS_MOORE"
"4104",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","c56_5 tag +nh4","HMDB0005406",6157,"COMETS_MOORE"
"4105",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","tg_18_2_9z_12z_18_2_9z_12z_20_1_11z","HMDB0005406",6158,"COMETS_MOORE"
"4106",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","c56_5 tag +nh4","HMDB0005473",6165,"COMETS_MOORE"
"4107",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","tg_18_0_18_1_9z_20_4_5z_8z_11z_14z","HMDB0005473",6166,"COMETS_MOORE"
"4108",NA,"HMDB0005406",NA,NA,NA,NA,"c56_5 tag","HMDB0005406",7497,"HMDB0005406","tg_18_2_9z_12z_18_2_9z_12z_20_1_11z","HMDB0005473",6167,"COMETS_MOORE"
"4109",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","tg_18_0_18_2_9z_12z_20_1_11z","HMDB0005410",1572,"COMETS_MOORE"
"4110",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","c56_3 tag +nh4","C56_3_TAG_+NH4",6100,"COMETS_MOORE"
"4111",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","tg_18_0_18_2_9z_12z_20_1_11z","C56_3_TAG_+NH4",6101,"COMETS_MOORE"
"4112",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","tg_18_1_9z_18_1_9z_20_1_11z","C56_3_TAG_+NH4",6102,"COMETS_MOORE"
"4113",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","c56_3 tag +nh4","HMDB0005410",6109,"COMETS_MOORE"
"4114",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","tg_18_1_9z_18_1_9z_20_1_11z","HMDB0005410",6110,"COMETS_MOORE"
"4115",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","c56_3 tag +nh4","HMDB0005454",6117,"COMETS_MOORE"
"4116",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","tg_18_0_18_2_9z_12z_20_1_11z","HMDB0005454",6118,"COMETS_MOORE"
"4117",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3_tag","HMDB0005410",7500,"HMDB0005410","tg_18_1_9z_18_1_9z_20_1_11z","HMDB0005454",6119,"COMETS_MOORE"
"4118",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","tg_18_0_18_2_9z_12z_20_1_11z","HMDB0005410",1572,"COMETS_MOORE"
"4119",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","c56_3 tag +nh4","C56_3_TAG_+NH4",6100,"COMETS_MOORE"
"4120",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","tg_18_0_18_2_9z_12z_20_1_11z","C56_3_TAG_+NH4",6101,"COMETS_MOORE"
"4121",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","tg_18_1_9z_18_1_9z_20_1_11z","C56_3_TAG_+NH4",6102,"COMETS_MOORE"
"4122",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","c56_3 tag +nh4","HMDB0005410",6109,"COMETS_MOORE"
"4123",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","tg_18_1_9z_18_1_9z_20_1_11z","HMDB0005410",6110,"COMETS_MOORE"
"4124",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","c56_3 tag +nh4","HMDB0005454",6117,"COMETS_MOORE"
"4125",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","tg_18_0_18_2_9z_12z_20_1_11z","HMDB0005454",6118,"COMETS_MOORE"
"4126",NA,"HMDB0005410",NA,NA,NA,NA,"c56_3 tag","HMDB0005410",7501,"HMDB0005410","tg_18_1_9z_18_1_9z_20_1_11z","HMDB0005454",6119,"COMETS_MOORE"
"4127",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8_tag","HMDB0005413",7504,"HMDB0005413","tg_18_0_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","HMDB0005413",1593,"COMETS_MOORE"
"4128",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8_tag","HMDB0005413",7504,"HMDB0005413","c58_8 tag +nh4","C58_8_TAG_+NH4",6240,"COMETS_MOORE"
"4129",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8_tag","HMDB0005413",7504,"HMDB0005413","tg_18_0_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","C58_8_TAG_+NH4",6241,"COMETS_MOORE"
"4130",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8_tag","HMDB0005413",7504,"HMDB0005413","c58_8 tag +nh4","HMDB0005413",6244,"COMETS_MOORE"
"4131",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8 tag","HMDB0005413",7505,"HMDB0005413","tg_18_0_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","HMDB0005413",1593,"COMETS_MOORE"
"4132",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8 tag","HMDB0005413",7505,"HMDB0005413","c58_8 tag +nh4","C58_8_TAG_+NH4",6240,"COMETS_MOORE"
"4133",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8 tag","HMDB0005413",7505,"HMDB0005413","tg_18_0_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","C58_8_TAG_+NH4",6241,"COMETS_MOORE"
"4134",NA,"HMDB0005413",NA,NA,NA,NA,"c58_8 tag","HMDB0005413",7505,"HMDB0005413","c58_8 tag +nh4","HMDB0005413",6244,"COMETS_MOORE"
"4135",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","tg_16_1_9z_16_1_9z_16_1_9z","HMDB0005432",1495,"COMETS_MOORE"
"4136",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","c48_3 tag +nh4","C48_3_TAG_+NH4",5701,"COMETS_MOORE"
"4137",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","tg_16_1_9z_16_1_9z_16_1_9z","C48_3_TAG_+NH4",5702,"COMETS_MOORE"
"4138",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","tg_48_3","C48_3_TAG_+NH4",5703,"COMETS_MOORE"
"4139",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","c48_3 tag +nh4","HMDB0005432",5707,"COMETS_MOORE"
"4140",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","tg_48_3","HMDB0005432",5708,"COMETS_MOORE"
"4141",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","c48_3 tag +nh4","ME056314",5711,"COMETS_MOORE"
"4142",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","tg_16_1_9z_16_1_9z_16_1_9z","ME056314",5712,"COMETS_MOORE"
"4143",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3_tag","HMDB0005432",7507,"HMDB0005432","tg_48_3","ME056314",5713,"COMETS_MOORE"
"4144",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","tg_16_1_9z_16_1_9z_16_1_9z","HMDB0005432",1495,"COMETS_MOORE"
"4145",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","c48_3 tag +nh4","C48_3_TAG_+NH4",5701,"COMETS_MOORE"
"4146",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","tg_16_1_9z_16_1_9z_16_1_9z","C48_3_TAG_+NH4",5702,"COMETS_MOORE"
"4147",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","tg_48_3","C48_3_TAG_+NH4",5703,"COMETS_MOORE"
"4148",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","c48_3 tag +nh4","HMDB0005432",5707,"COMETS_MOORE"
"4149",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","tg_48_3","HMDB0005432",5708,"COMETS_MOORE"
"4150",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","c48_3 tag +nh4","ME056314",5711,"COMETS_MOORE"
"4151",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","tg_16_1_9z_16_1_9z_16_1_9z","ME056314",5712,"COMETS_MOORE"
"4152",NA,"HMDB0005432",NA,NA,NA,NA,"c48_3 tag","HMDB0005432",7508,"HMDB0005432","tg_48_3","ME056314",5713,"COMETS_MOORE"
"4153",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3_tag","HMDB0005433",7511,"HMDB0005433","tg_16_1_9z_16_1_9z_18_1_9z","HMDB0005433",1518,"COMETS_MOORE"
"4154",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3_tag","HMDB0005433",7511,"HMDB0005433","c50_3 tag +nh4","C50_3_TAG_+NH4",5810,"COMETS_MOORE"
"4155",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3_tag","HMDB0005433",7511,"HMDB0005433","tg_16_1_9z_16_1_9z_18_1_9z","C50_3_TAG_+NH4",5811,"COMETS_MOORE"
"4156",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3_tag","HMDB0005433",7511,"HMDB0005433","c50_3 tag +nh4","HMDB0005433",5814,"COMETS_MOORE"
"4157",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3 tag","HMDB0005433",7512,"HMDB0005433","tg_16_1_9z_16_1_9z_18_1_9z","HMDB0005433",1518,"COMETS_MOORE"
"4158",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3 tag","HMDB0005433",7512,"HMDB0005433","c50_3 tag +nh4","C50_3_TAG_+NH4",5810,"COMETS_MOORE"
"4159",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3 tag","HMDB0005433",7512,"HMDB0005433","tg_16_1_9z_16_1_9z_18_1_9z","C50_3_TAG_+NH4",5811,"COMETS_MOORE"
"4160",NA,"HMDB0005433",NA,NA,NA,NA,"c50_3 tag","HMDB0005433",7512,"HMDB0005433","c50_3 tag +nh4","HMDB0005433",5814,"COMETS_MOORE"
"4161",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4_tag","HMDB0005435",7515,"HMDB0005435","tg_16_1_9z_16_1_9z_18_2_9z_12z","HMDB0005435",1520,"COMETS_MOORE"
"4162",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4_tag","HMDB0005435",7515,"HMDB0005435","c50_4 tag +nh4","C50_4_TAG_+NH4",5816,"COMETS_MOORE"
"4163",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4_tag","HMDB0005435",7515,"HMDB0005435","tg_16_1_9z_16_1_9z_18_2_9z_12z","C50_4_TAG_+NH4",5817,"COMETS_MOORE"
"4164",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4_tag","HMDB0005435",7515,"HMDB0005435","c50_4 tag +nh4","HMDB0005435",5820,"COMETS_MOORE"
"4165",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4 tag","HMDB0005435",7516,"HMDB0005435","tg_16_1_9z_16_1_9z_18_2_9z_12z","HMDB0005435",1520,"COMETS_MOORE"
"4166",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4 tag","HMDB0005435",7516,"HMDB0005435","c50_4 tag +nh4","C50_4_TAG_+NH4",5816,"COMETS_MOORE"
"4167",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4 tag","HMDB0005435",7516,"HMDB0005435","tg_16_1_9z_16_1_9z_18_2_9z_12z","C50_4_TAG_+NH4",5817,"COMETS_MOORE"
"4168",NA,"HMDB0005435",NA,NA,NA,NA,"c50_4 tag","HMDB0005435",7516,"HMDB0005435","c50_4 tag +nh4","HMDB0005435",5820,"COMETS_MOORE"
"4169",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","tg_16_1_9z_16_1_9z_20_4_5z_8z_11z_14z","HMDB0005436",1538,"COMETS_MOORE"
"4170",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","c52_6 tag +nh4","C52_6_TAG_+NH4",5885,"COMETS_MOORE"
"4171",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","tg_16_1_9z_16_1_9z_20_4_5z_8z_11z_14z","C52_6_TAG_+NH4",5886,"COMETS_MOORE"
"4172",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","tg_52_6","C52_6_TAG_+NH4",5887,"COMETS_MOORE"
"4173",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","c52_6 tag +nh4","HMDB0005436",5891,"COMETS_MOORE"
"4174",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","tg_52_6","HMDB0005436",5892,"COMETS_MOORE"
"4175",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","c52_6 tag +nh4","ME056326",5895,"COMETS_MOORE"
"4176",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","tg_16_1_9z_16_1_9z_20_4_5z_8z_11z_14z","ME056326",5896,"COMETS_MOORE"
"4177",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6_tag","HMDB0005436",7519,"HMDB0005436","tg_52_6","ME056326",5897,"COMETS_MOORE"
"4178",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","tg_16_1_9z_16_1_9z_20_4_5z_8z_11z_14z","HMDB0005436",1538,"COMETS_MOORE"
"4179",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","c52_6 tag +nh4","C52_6_TAG_+NH4",5885,"COMETS_MOORE"
"4180",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","tg_16_1_9z_16_1_9z_20_4_5z_8z_11z_14z","C52_6_TAG_+NH4",5886,"COMETS_MOORE"
"4181",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","tg_52_6","C52_6_TAG_+NH4",5887,"COMETS_MOORE"
"4182",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","c52_6 tag +nh4","HMDB0005436",5891,"COMETS_MOORE"
"4183",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","tg_52_6","HMDB0005436",5892,"COMETS_MOORE"
"4184",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","c52_6 tag +nh4","ME056326",5895,"COMETS_MOORE"
"4185",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","tg_16_1_9z_16_1_9z_20_4_5z_8z_11z_14z","ME056326",5896,"COMETS_MOORE"
"4186",NA,"HMDB0005436",NA,NA,NA,NA,"c52_6 tag","HMDB0005436",7520,"HMDB0005436","tg_52_6","ME056326",5897,"COMETS_MOORE"
"4187",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7_tag","HMDB0005447",7522,"HMDB0005447","tg_16_1_9z_18_2_9z_12z_20_4_5z_8z_11z_14z","HMDB0005447",1558,"COMETS_MOORE"
"4188",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7_tag","HMDB0005447",7522,"HMDB0005447","c54_7 tag +nh4","C54_7_TAG_+NH4",6009,"COMETS_MOORE"
"4189",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7_tag","HMDB0005447",7522,"HMDB0005447","tg_16_1_9z_18_2_9z_12z_20_4_5z_8z_11z_14z","C54_7_TAG_+NH4",6010,"COMETS_MOORE"
"4190",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7_tag","HMDB0005447",7522,"HMDB0005447","c54_7 tag +nh4","HMDB0005447",6013,"COMETS_MOORE"
"4191",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7 tag","HMDB0005447",7523,"HMDB0005447","tg_16_1_9z_18_2_9z_12z_20_4_5z_8z_11z_14z","HMDB0005447",1558,"COMETS_MOORE"
"4192",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7 tag","HMDB0005447",7523,"HMDB0005447","c54_7 tag +nh4","C54_7_TAG_+NH4",6009,"COMETS_MOORE"
"4193",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7 tag","HMDB0005447",7523,"HMDB0005447","tg_16_1_9z_18_2_9z_12z_20_4_5z_8z_11z_14z","C54_7_TAG_+NH4",6010,"COMETS_MOORE"
"4194",NA,"HMDB0005447",NA,NA,NA,NA,"c54_7 tag","HMDB0005447",7523,"HMDB0005447","c54_7 tag +nh4","HMDB0005447",6013,"COMETS_MOORE"
"4195",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9_tag","HMDB0005448",7526,"HMDB0005448","tg_16_1_9z_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","HMDB0005448",1584,"COMETS_MOORE"
"4196",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9_tag","HMDB0005448",7526,"HMDB0005448","c56_9 tag +nh4","C56_9_TAG_+NH4",6207,"COMETS_MOORE"
"4197",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9_tag","HMDB0005448",7526,"HMDB0005448","tg_16_1_9z_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","C56_9_TAG_+NH4",6208,"COMETS_MOORE"
"4198",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9_tag","HMDB0005448",7526,"HMDB0005448","c56_9 tag +nh4","HMDB0005448",6211,"COMETS_MOORE"
"4199",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9 tag","HMDB0005448",7527,"HMDB0005448","tg_16_1_9z_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","HMDB0005448",1584,"COMETS_MOORE"
"4200",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9 tag","HMDB0005448",7527,"HMDB0005448","c56_9 tag +nh4","C56_9_TAG_+NH4",6207,"COMETS_MOORE"
"4201",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9 tag","HMDB0005448",7527,"HMDB0005448","tg_16_1_9z_20_4_5z_8z_11z_14z_20_4_5z_8z_11z_14z","C56_9_TAG_+NH4",6208,"COMETS_MOORE"
"4202",NA,"HMDB0005448",NA,NA,NA,NA,"c56_9 tag","HMDB0005448",7527,"HMDB0005448","c56_9 tag +nh4","HMDB0005448",6211,"COMETS_MOORE"
"4203",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","tg_18_1_9z_18_1_9z_20_4_5z_8z_11z_14z","HMDB0005456",1578,"COMETS_MOORE"
"4204",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","c56_6 tag +nh4","C56_6_TAG_+NH4",6172,"COMETS_MOORE"
"4205",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","tg_18_1_9z_18_1_9z_20_4_5z_8z_11z_14z","C56_6_TAG_+NH4",6173,"COMETS_MOORE"
"4206",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","tg_18_2_9z_12z_18_2_9z_12z_20_2_11z_14z","C56_6_TAG_+NH4",6174,"COMETS_MOORE"
"4207",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","c56_6 tag +nh4","HMDB0005456",6181,"COMETS_MOORE"
"4208",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","tg_18_2_9z_12z_18_2_9z_12z_20_2_11z_14z","HMDB0005456",6182,"COMETS_MOORE"
"4209",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","c56_6 tag +nh4","HMDB0010491",6189,"COMETS_MOORE"
"4210",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","tg_18_1_9z_18_1_9z_20_4_5z_8z_11z_14z","HMDB0010491",6190,"COMETS_MOORE"
"4211",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6_tag","HMDB0005456",7529,"HMDB0005456","tg_18_2_9z_12z_18_2_9z_12z_20_2_11z_14z","HMDB0010491",6191,"COMETS_MOORE"
"4212",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6 tag","HMDB0005456",7530,"HMDB0005456","tg_18_1_9z_18_1_9z_20_4_5z_8z_11z_14z","HMDB0005456",1578,"COMETS_MOORE"
"4213",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6 tag","HMDB0005456",7530,"HMDB0005456","c56_6 tag +nh4","C56_6_TAG_+NH4",6172,"COMETS_MOORE"
"4214",NA,"HMDB0005456",NA,NA,NA,NA,"c56_6 tag","HMDB0005456",7530,"HMDB0005456","tg_18_1_9z_18_1_9z_20_4_5z_8z_11z_14z","C56_6_TAG_+NH4",6173,"COMETS_MOORE"
