"","metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"713","BM00200","Omega-3 fatty acids (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00200",NA,NA,NA,NA,NA,"omega_3 fatty acids_mmol_l__s5","BM00200","BM00200",TRUE,FALSE
"714","BM00201","[W1 Finland NMR Metabolomics] Omega-6 fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00201",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_omega_6 fatty acids_mmol_l","BM00201","BM00201",TRUE,FALSE
"715","BM00201","Omega-6 fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00201",NA,NA,NA,NA,NA,"omega_6 fatty acids_mmol_l","BM00201","BM00201",TRUE,FALSE
"716","BM00201","Omega-6 fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00201",NA,NA,NA,NA,NA,"omega_6 fatty acids_mmol_l","BM00201","BM00201",TRUE,FALSE
"717","BM00201","Omega-6 fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00201",NA,NA,NA,NA,NA,"omega_6 fatty acids_mmol_l","BM00201","BM00201",TRUE,FALSE
"718","BM00201","Omega-6 fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00201",NA,NA,NA,NA,NA,"omega_6 fatty acids_mmol_l","BM00201","BM00201",TRUE,FALSE
"719","BM00201","Omega-6 fatty acids (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00201",NA,NA,NA,NA,NA,"omega_6 fatty acids_mmol_l__s5","BM00201","BM00201",TRUE,FALSE
"720","BM00202","[W1 Finland NMR Metabolomics] Polyunsaturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00202",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_polyunsaturated fatty acids_mmol_l","BM00202","BM00202",TRUE,FALSE
"721","BM00202","Polyunsaturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00202",NA,NA,NA,NA,NA,"polyunsaturated fatty acids_mmol_l","BM00202","BM00202",TRUE,FALSE
"722","BM00202","Polyunsaturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00202",NA,NA,NA,NA,NA,"polyunsaturated fatty acids_mmol_l","BM00202","BM00202",TRUE,FALSE
"723","BM00202","Polyunsaturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00202",NA,NA,NA,NA,NA,"polyunsaturated fatty acids_mmol_l","BM00202","BM00202",TRUE,FALSE
"724","BM00202","Polyunsaturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00202",NA,NA,NA,NA,NA,"polyunsaturated fatty acids_mmol_l","BM00202","BM00202",TRUE,FALSE
"725","BM00202","Polyunsaturated fatty acids (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00202",NA,NA,NA,NA,NA,"polyunsaturated fatty acids_mmol_l__s5","BM00202","BM00202",TRUE,FALSE
"726","BM00203","[W1 Finland NMR Metabolomics] Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00203",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_monounsaturated fatty acids_16_1_18_1_mmol_l","BM00203","BM00203",TRUE,FALSE
"727","BM00203","Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00203",NA,NA,NA,NA,NA,"monounsaturated fatty acids_16_1_18_1_mmol_l","BM00203","BM00203",TRUE,FALSE
"728","BM00203","Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00203",NA,NA,NA,NA,NA,"monounsaturated fatty acids_16_1_18_1_mmol_l","BM00203","BM00203",TRUE,FALSE
"729","BM00203","Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00203",NA,NA,NA,NA,NA,"monounsaturated fatty acids_16_1_18_1_mmol_l","BM00203","BM00203",TRUE,FALSE
"730","BM00203","Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00203",NA,NA,NA,NA,NA,"monounsaturated fatty acids_16_1_18_1_mmol_l","BM00203","BM00203",TRUE,FALSE
"731","BM00203","Monounsaturated fatty acids; 16:1, 18:1 (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00203",NA,NA,NA,NA,NA,"monounsaturated fatty acids_16_1_18_1_mmol_l__s5","BM00203","BM00203",TRUE,FALSE
"732","BM00204","[W1 Finland NMR Metabolomics] Saturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00204",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_saturated fatty acids_mmol_l","BM00204","BM00204",TRUE,FALSE
"733","BM00204","Saturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00204",NA,NA,NA,NA,NA,"saturated fatty acids_mmol_l","BM00204","BM00204",TRUE,FALSE
"734","BM00204","Saturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00204",NA,NA,NA,NA,NA,"saturated fatty acids_mmol_l","BM00204","BM00204",TRUE,FALSE
"735","BM00204","Saturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00204",NA,NA,NA,NA,NA,"saturated fatty acids_mmol_l","BM00204","BM00204",TRUE,FALSE
"736","BM00204","Saturated fatty acids (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00204",NA,NA,NA,NA,NA,"saturated fatty acids_mmol_l","BM00204","BM00204",TRUE,FALSE
"737","BM00204","Saturated fatty acids (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00204",NA,NA,NA,NA,NA,"saturated fatty acids_mmol_l__s5","BM00204","BM00204",TRUE,FALSE
"738","BM00231","[W1 Finland NMR Metabolomics] Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00231",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_glycoprotein acetyls_mainly a1_acid glycoprotein_mmol_l","BM00231","BM00231",TRUE,FALSE
"739","BM00231","Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00231",NA,NA,NA,NA,NA,"glycoprotein acetyls_mainly a1_acid glycoprotein_mmol_l","BM00231","BM00231",TRUE,FALSE
"740","BM00231","Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00231",NA,NA,NA,NA,NA,"glycoprotein acetyls_mainly a1_acid glycoprotein_mmol_l","BM00231","BM00231",TRUE,FALSE
"741","BM00231","Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00231",NA,NA,NA,NA,NA,"glycoprotein acetyls_mainly a1_acid glycoprotein_mmol_l","BM00231","BM00231",TRUE,FALSE
"742","BM00231","Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00231",NA,NA,NA,NA,NA,"glycoprotein acetyls_mainly a1_acid glycoprotein_mmol_l","BM00231","BM00231",TRUE,FALSE
"743","BM00231","Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00231",NA,NA,NA,NA,NA,"glycoprotein acetyls_mainly a1_acid glycoprotein_mmol_l__s5","BM00231","BM00231",TRUE,FALSE
"744","C00165","Diacylglycerol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C00165",NA,NA,NA,NA,NA,"diacylglycerol_mmol_l","C00165","C00165",TRUE,FALSE
"745","C00165","Diacylglycerol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C00165",NA,NA,NA,NA,NA,"diacylglycerol_mmol_l","C00165","C00165",TRUE,FALSE
"746","CHEBI61159","Conjugated linoleic acid (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHEBI61159",NA,NA,NA,NA,NA,"conjugated linoleic acid_mmol_l","CHEBI61159","CHEBI61159",TRUE,FALSE
"747","CHEBI61159","Conjugated linoleic acid (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHEBI61159",NA,NA,NA,NA,NA,"conjugated linoleic acid_mmol_l","CHEBI61159","CHEBI61159",TRUE,FALSE
"748","CSID4940699","pcaac341 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID4940699",NA,NA,NA,NA,NA,"pcaac341 in plasma_micromole_l","CSID4940699","CSID4940699",TRUE,FALSE
"749","CSID4942851","pcaac364 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID4942851",NA,NA,NA,NA,NA,"pcaac364 in plasma_micromole_l","CSID4942851","CSID4942851",TRUE,FALSE
"750","CSID4946694","pcaac366 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID4946694",NA,NA,NA,NA,NA,"pcaac366 in plasma_micromole_l","CSID4946694","CSID4946694",TRUE,FALSE
"751","CSID4947173","pcaec364 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID4947173",NA,NA,NA,NA,NA,"pcaec364 in plasma_micromole_l","CSID4947173","CSID4947173",TRUE,FALSE
"752","CSID4956085","smc180 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID4956085",NA,NA,NA,NA,NA,"smc180 in plasma_micromole_l","CSID4956085","CSID4956085",TRUE,FALSE
"753","CSID8660716","pcaec365 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID8660716",NA,NA,NA,NA,NA,"pcaec365 in plasma_micromole_l","CSID8660716","CSID8660716",TRUE,FALSE
"754","CSID8708435","pcaec343 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID8708435",NA,NA,NA,NA,NA,"pcaec343 in plasma_micromole_l","CSID8708435","CSID8708435",TRUE,FALSE
"755","CSID8756279","pcaec340 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID8756279",NA,NA,NA,NA,NA,"pcaec340 in plasma_micromole_l","CSID8756279","CSID8756279",TRUE,FALSE
"756","CSID18953394","lysopcac180 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID18953394",NA,NA,NA,NA,NA,"lysopcac180 in plasma_micromole_l","CSID18953394","CSID18953394",TRUE,FALSE
"757","CSID24608218","pcaec406 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24608218",NA,NA,NA,NA,NA,"pcaec406 in plasma_micromole_l","CSID24608218","CSID24608218",TRUE,FALSE
"758","CSID24822210","pcaac281 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822210",NA,NA,NA,NA,NA,"pcaac281 in plasma_micromole_l","CSID24822210","CSID24822210",TRUE,FALSE
"759","CSID24822213","pcaac300 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822213",NA,NA,NA,NA,NA,"pcaac300 in plasma_micromole_l","CSID24822213","CSID24822213",TRUE,FALSE
"760","CSID24822327","pcaac360 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822327",NA,NA,NA,NA,NA,"pcaac360 in plasma_micromole_l","CSID24822327","CSID24822327",TRUE,FALSE
"761","CSID24822407","pcaac343 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822407",NA,NA,NA,NA,NA,"pcaac343 in plasma_micromole_l","CSID24822407","CSID24822407",TRUE,FALSE
"762","CSID24822409","pcaac365 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822409",NA,NA,NA,NA,NA,"pcaac365 in plasma_micromole_l","CSID24822409","CSID24822409",TRUE,FALSE
"763","CSID24822417","pcaac320 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822417",NA,NA,NA,NA,NA,"pcaac320 in plasma_micromole_l","CSID24822417","CSID24822417",TRUE,FALSE
"764","CSID24822448","pcaac342 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822448",NA,NA,NA,NA,NA,"pcaac342 in plasma_micromole_l","CSID24822448","CSID24822448",TRUE,FALSE
"765","CSID24822459","pcaac361 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822459",NA,NA,NA,NA,NA,"pcaac361 in plasma_micromole_l","CSID24822459","CSID24822459",TRUE,FALSE
"766","CSID24822466","pcaac363 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822466",NA,NA,NA,NA,NA,"pcaac363 in plasma_micromole_l","CSID24822466","CSID24822466",TRUE,FALSE
"767","CSID24822473","pcaac380 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822473",NA,NA,NA,NA,NA,"pcaac380 in plasma_micromole_l","CSID24822473","CSID24822473",TRUE,FALSE
"768","CSID24822488","pcaac384 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822488",NA,NA,NA,NA,NA,"pcaac384 in plasma_micromole_l","CSID24822488","CSID24822488",TRUE,FALSE
"769","CSID24822495","pcaac405 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822495",NA,NA,NA,NA,NA,"pcaac405 in plasma_micromole_l","CSID24822495","CSID24822495",TRUE,FALSE
"770","CSID24822532","pcaac362 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822532",NA,NA,NA,NA,NA,"pcaac362 in plasma_micromole_l","CSID24822532","CSID24822532",TRUE,FALSE
"771","CSID24822573","pcaac344 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822573",NA,NA,NA,NA,NA,"pcaac344 in plasma_micromole_l","CSID24822573","CSID24822573",TRUE,FALSE
"772","CSID24822578","pcaac383 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822578",NA,NA,NA,NA,NA,"pcaac383 in plasma_micromole_l","CSID24822578","CSID24822578",TRUE,FALSE
"773","CSID24822638","pcaac403 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822638",NA,NA,NA,NA,NA,"pcaac403 in plasma_micromole_l","CSID24822638","CSID24822638",TRUE,FALSE
"774","CSID24822650","pcaac402 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822650",NA,NA,NA,NA,NA,"pcaac402 in plasma_micromole_l","CSID24822650","CSID24822650",TRUE,FALSE
"775","CSID24822657","pcaac386 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822657",NA,NA,NA,NA,NA,"pcaac386 in plasma_micromole_l","CSID24822657","CSID24822657",TRUE,FALSE
"776","CSID24822678","pcaac422 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822678",NA,NA,NA,NA,NA,"pcaac422 in plasma_micromole_l","CSID24822678","CSID24822678",TRUE,FALSE
"777","CSID24822837","pcaec300 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822837",NA,NA,NA,NA,NA,"pcaec300 in plasma_micromole_l","CSID24822837","CSID24822837",TRUE,FALSE
"778","CSID24822840","pcaec321 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822840",NA,NA,NA,NA,NA,"pcaec321 in plasma_micromole_l","CSID24822840","CSID24822840",TRUE,FALSE
"779","CSID24822863","pcaec361 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822863",NA,NA,NA,NA,NA,"pcaec361 in plasma_micromole_l","CSID24822863","CSID24822863",TRUE,FALSE
"780","CSID24822871","pcaec385 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822871",NA,NA,NA,NA,NA,"pcaec385 in plasma_micromole_l","CSID24822871","CSID24822871",TRUE,FALSE
"781","CSID24822888","pcaec341 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822888",NA,NA,NA,NA,NA,"pcaec341 in plasma_micromole_l","CSID24822888","CSID24822888",TRUE,FALSE
"782","CSID24822898","pcaec384 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822898",NA,NA,NA,NA,NA,"pcaec384 in plasma_micromole_l","CSID24822898","CSID24822898",TRUE,FALSE
"783","CSID24822903","pcaec405 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822903",NA,NA,NA,NA,NA,"pcaec405 in plasma_micromole_l","CSID24822903","CSID24822903",TRUE,FALSE
"784","CSID24822939","pcaec322 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24822939",NA,NA,NA,NA,NA,"pcaec322 in plasma_micromole_l","CSID24822939","CSID24822939",TRUE,FALSE
"785","CSID24823031","lysopcac181 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24823031",NA,NA,NA,NA,NA,"lysopcac181 in plasma_micromole_l","CSID24823031","CSID24823031",TRUE,FALSE
"786","CSID24846875","smc240 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24846875",NA,NA,NA,NA,NA,"smc240 in plasma_micromole_l","CSID24846875","CSID24846875",TRUE,FALSE
"787","CSID24958570","pcaec363 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSID24958570",NA,NA,NA,NA,NA,"pcaec363 in plasma_micromole_l","CSID24958570","CSID24958570",TRUE,FALSE
"788","HEXOSES","hexose in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEXOSES",NA,NA,NA,NA,NA,"hexose in plasma_micromole_l","HEXOSES","HEXOSES",TRUE,FALSE
"789","HMDB00011","[W1 Finland NMR Metabolomics] 3-hydroxybutyrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00011",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_3_hydroxybutyrate_mmol_l","HMDB00011","HMDB00011",TRUE,FALSE
"790","HMDB00011","3-hydroxybutyrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00011",NA,NA,NA,NA,NA,"3_hydroxybutyrate_mmol_l","HMDB00011","HMDB00011",TRUE,FALSE
"791","HMDB00011","3-hydroxybutyrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00011",NA,NA,NA,NA,NA,"3_hydroxybutyrate_mmol_l","HMDB00011","HMDB00011",TRUE,FALSE
"792","HMDB00011","3-hydroxybutyrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00011",NA,NA,NA,NA,NA,"3_hydroxybutyrate_mmol_l","HMDB00011","HMDB00011",TRUE,FALSE
"793","HMDB00011","3-hydroxybutyrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00011",NA,NA,NA,NA,NA,"3_hydroxybutyrate_mmol_l","HMDB00011","HMDB00011",TRUE,FALSE
"794","HMDB00011","8 3-hydroxybutyrate (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00011",NA,NA,NA,NA,NA,"8 3_hydroxybutyrate_mmol_l__s5","HMDB00011","HMDB00011",TRUE,FALSE
"795","HMDB00056","Alanine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00056",NA,NA,NA,NA,NA,"alanine_mmol_l","HMDB00056","HMDB00056",TRUE,FALSE
"796","HMDB00060","[W1 Finland NMR Metabolomics] Acetoacetate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00060",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_acetoacetate_mmol_l","HMDB00060","HMDB00060",TRUE,FALSE
"797","HMDB00060","Acetoacetate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00060",NA,NA,NA,NA,NA,"acetoacetate_mmol_l","HMDB00060","HMDB00060",TRUE,FALSE
"798","HMDB00060","Acetoacetate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00060",NA,NA,NA,NA,NA,"acetoacetate_mmol_l","HMDB00060","HMDB00060",TRUE,FALSE
"799","HMDB00060","Acetoacetate (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00060",NA,NA,NA,NA,NA,"acetoacetate_mmol_l__s5","HMDB00060","HMDB00060",TRUE,FALSE
"800","HMDB00062","c0 in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00062",NA,NA,NA,NA,NA,"c0 in plasma_micromole_l","HMDB00062","HMDB00062",TRUE,FALSE
"801","HMDB00067","Total Plasma Cholesterol mg/dL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00067",NA,NA,NA,NA,NA,"total plasma cholesterol mg_dl","HMDB00067","HMDB00067",TRUE,FALSE
"802","HMDB00094","[W1 Finland NMR Metabolomics] Citrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00094",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_citrate_mmol_l","HMDB00094","HMDB00094",TRUE,FALSE
"803","HMDB00094","Citrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00094",NA,NA,NA,NA,NA,"citrate_mmol_l","HMDB00094","HMDB00094",TRUE,FALSE
"804","HMDB00094","Citrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00094",NA,NA,NA,NA,NA,"citrate_mmol_l","HMDB00094","HMDB00094",TRUE,FALSE
"805","HMDB00094","Citrate (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00094",NA,NA,NA,NA,NA,"citrate_mmol_l","HMDB00094","HMDB00094",TRUE,FALSE
"806","HMDB00122","[W1 Finland NMR Metabolomics] Glucose (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00122",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_glucose_mmol_l","HMDB00122","HMDB00122",TRUE,FALSE
"807","HMDB00122","Glucose (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00122",NA,NA,NA,NA,NA,"glucose_mmol_l","HMDB00122","HMDB00122",TRUE,FALSE
"808","HMDB00122","Glucose (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00122",NA,NA,NA,NA,NA,"glucose_mmol_l","HMDB00122","HMDB00122",TRUE,FALSE
"809","HMDB00122","Glucose (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00122",NA,NA,NA,NA,NA,"glucose_mmol_l","HMDB00122","HMDB00122",TRUE,FALSE
"810","HMDB00122","Glucose (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00122",NA,NA,NA,NA,NA,"glucose_mmol_l__s5","HMDB00122","HMDB00122",TRUE,FALSE
"811","HMDB00123","[W1 Finland NMR Metabolomics] Glycine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00123",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_glycine_mmol_l","HMDB00123","HMDB00123",TRUE,FALSE
"812","HMDB00123","Glycine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00123",NA,NA,NA,NA,NA,"glycine_mmol_l","HMDB00123","HMDB00123",TRUE,FALSE
"813","HMDB00123","Glycine in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00123",NA,NA,NA,NA,NA,"glycine in plasma_micromole_l","HMDB00123","HMDB00123",TRUE,FALSE
"814","HMDB00123","Glycine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00123",NA,NA,NA,NA,NA,"glycine_mmol_l","HMDB00123","HMDB00123",TRUE,FALSE
"815","HMDB00123","Glycine (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00123",NA,NA,NA,NA,NA,"glycine_mmol_l__s5","HMDB00123","HMDB00123",TRUE,FALSE
"816","HMDB00131","[W1 Finland NMR Metabolomics] Glycerol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00131",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_glycerol_mmol_l","HMDB00131","HMDB00131",TRUE,FALSE
"817","HMDB00131","Glycerol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00131",NA,NA,NA,NA,NA,"glycerol_mmol_l","HMDB00131","HMDB00131",TRUE,FALSE
"818","HMDB00131","Glycerol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00131",NA,NA,NA,NA,NA,"glycerol_mmol_l","HMDB00131","HMDB00131",TRUE,FALSE
"819","HMDB00131","Glycerol (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00131",NA,NA,NA,NA,NA,"glycerol_mmol_l__s5","HMDB00131","HMDB00131",TRUE,FALSE
"820","HMDB00148_HMDB03339","Glutamate in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00148_HMDB03339",NA,NA,NA,NA,NA,"glutamate in plasma_micromole_l","HMDB00148_HMDB03339","HMDB00148",TRUE,FALSE
"821","HMDB00158","[W1 Finland NMR Metabolomics] Tyrosine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00158",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_tyrosine_mmol_l","HMDB00158","HMDB00158",TRUE,FALSE
"822","HMDB00158","Tyrosine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00158",NA,NA,NA,NA,NA,"tyrosine_mmol_l","HMDB00158","HMDB00158",TRUE,FALSE
"823","HMDB00158","Tyrosine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00158",NA,NA,NA,NA,NA,"tyrosine_mmol_l","HMDB00158","HMDB00158",TRUE,FALSE
"824","HMDB00158","Tyrosine in plasma, micromole/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00158",NA,NA,NA,NA,NA,"tyrosine in plasma_micromole_l","HMDB00158","HMDB00158",TRUE,FALSE
"825","HMDB00158","Tyrosine (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HMDB00158",NA,NA,NA,NA,NA,"tyrosine_mmol_l","HMDB00158","HMDB00158",TRUE,FALSE
